SEQ,SCCNT_YM,ORIGIN_SN_ID,KWRD_NM,SRCHWRD_NM,SCCNT,ORIGIN_TY
315356,Mar-22,KC498PP19N000298,포천아트밸리,포천아트밸리,38540,관광명소
309249,Mar-22,KC495PP19N014706,순천만국가정원,순천만국가정원,36600,관광명소
312344,Mar-22,KC495PP19N026062,을왕리해수욕장,을왕리해수욕장,36570,관광명소
309820,Mar-22,SAN_0477,아차산,아차산,34760,관광명소
301420,Mar-22,KC495PP19N026008,광주패밀리랜드,광주패밀리랜드,33590,관광명소
314974,Mar-22,SAN_0708,태백산,태백산,33380,관광명소
315211,Mar-22,SAN_0722,팔공산,팔공산,32770,관광명소
306342,Mar-22,SAN_0318,변산,변산,31640,관광명소
314272,Mar-22,KC495PP19N032678,천지연폭포,천지연폭포,30730,관광명소
303400,Mar-22,SAN_0158,대둔산,대둔산,30180,관광명소
315739,Mar-22,KC498PP19N007861,한라산국립공원,한라산국립공원,29770,관광명소
312621,Mar-22,KC498PP19N008147,일산호수공원,일산호수공원,29170,관광명소
304541,Mar-22,KC498PP19N008156,뚝섬한강공원,뚝섬한강공원,28830,관광명소
308737,Mar-22,SAN_0448,속리산,속리산,28720,관광명소
301327,Mar-22,SAN_0067,광교산,광교산,28110,관광명소
301880,Mar-22,KC498PP19N007025,그린랜드,그린랜드,27870,관광명소
316531,Mar-22,SAN_0755,황병산,황병산,27640,관광명소
307240,Mar-22,SAN_0388,산방산,산방산,27520,관광명소
303427,Mar-22,SAN_0160,대모산,대모산,27430,관광명소
303933,Mar-22,SAN_0188,도봉산,도봉산,27170,관광명소
304660,Mar-22,SAN_0211,마산,마산,27170,관광명소
302541,Mar-22,SAN_0128,남산,남산,26440,관광명소
304243,Mar-22,KC498PP19N004250,동탄호수공원,동탄호수공원,26180,관광명소
300888,Mar-22,SAN_0044,계룡산,계룡산,25960,관광명소
300837,Mar-22,CULTURE_001445,경주대릉원,경주대릉원,25590,관광명소
304759,Mar-22,KC498PP19N001535,만남의광장,만남의광장,25030,관광명소
306787,Mar-22,KC498PP19N000116,북서울꿈의숲,북서울꿈의숲,24090,관광명소
306688,Mar-22,KC498PP19N001522,부산시민공원,부산시민공원,23890,관광명소
315515,Mar-22,KC498PP19N002828,하늘공원,하늘공원,23480,관광명소
305827,Mar-22,KC498PP19N008149,반포한강공원,반포한강공원,23260,관광명소
314362,Mar-22,CULTURE_001236,첨성대,첨성대,23070,관광명소
305293,Mar-22,SAN_0249,무등산,무등산,22920,관광명소
316525,Mar-22,SAN_0754,황매산,황매산,22430,관광명소
308674,Mar-22,SAN_0445,소백산,소백산,21720,관광명소
309841,Mar-22,SAN_0478,아홉산,아홉산,21670,관광명소
311790,Mar-22,KC495PP19N026021,울산대공원,울산대공원,20900,관광명소
304224,Mar-22,KC495PP19N033613,동촌유원지,동촌유원지,20880,관광명소
303757,Mar-22,SAN_0179,덕유산,덕유산,20610,관광명소
308295,Mar-22,KC498PP19N007068,선유도공원,선유도공원,20390,관광명소
312053,Mar-22,SAN_0568,월악산,월악산,20130,관광명소
304702,Mar-22,SAN_0213,마이산,마이산,19910,관광명소
306663,Mar-22,KC495PP19N001193,부곡하와이,부곡하와이,19790,관광명소
309265,Mar-22,CULTURE_001237,숭례문,숭례문,19730,관광명소
306167,Mar-22,SAN_0295,백운산,백운산,19710,관광명소
306985,Mar-22,SAN_0375,비슬산,비슬산,19690,관광명소
313301,Mar-22,KC498PP19N003539,제주곶자왈도립공원,제주곶자왈도립공원,19380,관광명소
302033,Mar-22,SAN_0105,금산,금산,19360,관광명소
313437,Mar-22,CULTURE_001250,종묘,종묘,19350,관광명소
314756,Mar-22,SAN_0696,치악산,치악산,19100,관광명소
301253,Mar-22,KC495PP19N026121,곽지해수욕장,곽지해수욕장,18860,관광명소
300416,Mar-22,SAN_0023,감악산,감악산,18670,관광명소
307544,Mar-22,KC495PP19N002969,삽교호놀이동산,삽교호놀이동산,18550,관광명소
302243,Mar-22,KC495PP19N026079,김녕해수욕장,김녕해수욕장,18380,관광명소
302075,Mar-22,SAN_0110,금오산,금오산,18340,관광명소
306424,Mar-22,KC498PP19N004141,보라매공원,보라매공원,18330,관광명소
302338,Mar-22,KC495PP19N026070,꽃지해수욕장,꽃지해수욕장,18310,관광명소
315021,Mar-22,KC498PP19N008160,태종대,태종대,18130,관광명소
303939,Mar-22,KC498PP19N007261,도산공원,도산공원,18080,관광명소
315113,Mar-22,KC495PP19N026009,통도환타지아,통도환타지아,18040,관광명소
300840,Mar-22,CULTURE_001210,경주문무대왕릉,경주문무대왕릉,17950,관광명소
301026,Mar-22,KC495PP19N026000,고성공룡엑스포,고성공룡엑스포,17900,관광명소
300218,Mar-22,SAN_0009,가야산,가야산,17680,관광명소
300843,Mar-22,KC498PP19N003344,경주버드파크,경주버드파크,17590,관광명소
301916,Mar-22,SAN_0096,금강산,금강산,17520,관광명소
310178,Mar-22,KC498PP19N008126,양재시민의숲,양재시민의숲,17490,관광명소
300722,Mar-22,SAN_0035,검단산,검단산,17460,관광명소
313189,Mar-22,CULTURE_001199,정릉,정릉,17370,관광명소
312084,Mar-22,SAN_0570,월출산,월출산,17110,관광명소
304330,Mar-22,KC498PP19N008132,두류공원,두류공원,16820,관광명소
308239,Mar-22,CULTURE_001322,선릉,선릉,16610,관광명소
314166,Mar-22,SAN_0665,천마산,천마산,16380,관광명소
311003,Mar-22,CULTURE_001188,오죽헌,오죽헌,16080,관광명소
304606,Mar-22,SAN_0207,마니산,마니산,15790,관광명소
304902,Mar-22,KC498PP19N008155,망원한강공원,망원한강공원,15760,관광명소
303078,Mar-22,KC495PP19N026146,다대포해수욕장,다대포해수욕장,15580,관광명소
301362,Mar-22,SAN_0068,광덕산,광덕산,15360,관광명소
307205,Mar-22,SAN_0385,사패산,사패산,15100,관광명소
312575,Mar-22,KC498PP19N008192,인천가족공원,인천가족공원,15080,관광명소
301766,Mar-22,KC495PP19N013856,국립생태원,국립생태원,15080,관광명소
301802,Mar-22,KC495PP19N022610,군위삼국유사테마파크,군위삼국유사테마파크,15070,관광명소
311448,Mar-22,KC498PP19N008117,용산가족공원,용산가족공원,15020,관광명소
313079,Mar-22,KC495PP19N023370,잭슨나인스,잭슨나인스,14880,관광명소
314378,Mar-22,KC498PP19N008021,청계광장,청계광장,14760,관광명소
300828,Mar-22,KC498PP19N004049,경의선숲길,경의선숲길,14530,관광명소
308545,Mar-22,KC498PP19N003258,세종호수공원,세종호수공원,14520,관광명소
301470,Mar-22,KC495PP19N022625,괴산자연드림파크,괴산자연드림파크,14390,관광명소
311406,Mar-22,SAN_0543,용마산,용마산,14280,관광명소
316640,Mar-22,KC498PP19N007831,효창공원,효창공원,14040,관광명소
308749,Mar-22,KC495PP19N026055,속초해수욕장,속초해수욕장,13760,관광명소
301062,Mar-22,KC498PP19N007781,고양어울림누리,고양어울림누리,13690,관광명소
309908,Mar-22,KC495PP19N026214,안목해변,안목해변,13660,관광명소
313512,Mar-22,SAN_0638,주왕산,주왕산,13660,관광명소
308628,Mar-22,SAN_0442,소래산,소래산,13620,관광명소
308562,Mar-22,KC498PP19N001099,센트럴파크,센트럴파크,13400,관광명소
314768,Mar-22,SAN_0697,칠갑산,칠갑산,13120,관광명소
310843,Mar-22,SAN_0512,오대산,오대산,12870,관광명소
311741,Mar-22,SAN_0557,운악산,운악산,12850,관광명소
301191,Mar-22,KC495PP19N033840,공룡테마파크,공룡테마파크,12560,관광명소
305325,Mar-22,KC495PP19N020496,무안황토갯벌랜드,무안황토갯벌랜드,12310,관광명소
311421,Mar-22,SAN_0544,용문산,용문산,12210,관광명소
304396,Mar-22,SAN_0201,두타산,두타산,12200,관광명소
312254,Mar-22,KC498PP19N008121,율동공원,율동공원,12180,관광명소
315748,Mar-22,KC498PP19N003113,한림공원,한림공원,12140,관광명소
308700,Mar-22,SAN_0447,소요산,소요산,11790,관광명소
302114,Mar-22,SAN_0116,금정산,금정산,11750,관광명소
310026,Mar-22,KC495PP19N020064,알파카월드,알파카월드,11550,관광명소
314015,Mar-22,KC498PP19N007975,진해해양공원,진해해양공원,11380,관광명소
301383,Mar-22,KC495PP19N026060,광안리해수욕장,광안리해수욕장,11290,관광명소
304631,Mar-22,KC498PP19N006744,마로니에공원,마로니에공원,11260,관광명소
315543,Mar-22,KC498PP19N003365,하늘정원,하늘정원,11040,관광명소
304780,Mar-22,KC495PP19N026071,만리포해수욕장,만리포해수욕장,10990,관광명소
312821,Mar-22,KC498PP19N008138,잠원한강공원,잠원한강공원,10980,관광명소
303547,Mar-22,KC498PP19N001663,대저생태공원,대저생태공원,10830,관광명소
312816,Mar-22,KC498PP19N008140,잠실한강공원,잠실한강공원,10830,관광명소
308596,Mar-22,SAN_0441,소금산,소금산,10780,관광명소
311822,Mar-22,SAN_0561,웅산,웅산,10730,관광명소
300873,Mar-22,CULTURE_001246,경희궁,경희궁,10670,관광명소
313485,Mar-22,SAN_0636,주산,주산,10650,관광명소
302741,Mar-22,SAN_0135,내장산,내장산,10600,관광명소
303808,Mar-22,KC495PP19N032371,덕풍계곡,덕풍계곡,10540,관광명소
304337,Mar-22,SAN_0196,두륜산,두륜산,10330,관광명소
316233,Mar-22,KC498PP19N006701,호수공원,호수공원,10220,관광명소
310432,Mar-22,KC498PP19N008144,여의도공원,여의도공원,10200,관광명소
304142,Mar-22,KC495PP19N026288,동막해수욕장,동막해수욕장,10180,관광명소
308356,Mar-22,KC498PP19N007864,설악산국립공원,설악산국립공원,10080,관광명소
311434,Mar-22,SAN_0545,용봉산,용봉산,10060,관광명소
304931,Mar-22,SAN_0231,매봉산,매봉산,10010,관광명소
314269,Mar-22,SAN_0671,천주산,천주산,9840,관광명소
300266,Mar-22,SAN_0012,가지산,가지산,9680,관광명소
315370,Mar-22,KC495PP19N026112,표선해수욕장,표선해수욕장,9630,관광명소
314785,Mar-22,SAN_0698,칠보산,칠보산,9590,관광명소
306691,Mar-22,KC495PP19N000608,부산어린이대공원,부산어린이대공원,9570,관광명소
300190,Mar-22,SAN_0007,가산,가산,9570,관광명소
307983,Mar-22,KC498PP19N000304,서서울호수공원,서서울호수공원,9560,관광명소
305253,Mar-22,KC495PP19N026093,몽산포해수욕장,몽산포해수욕장,9550,관광명소
307214,Mar-22,SAN_0387,산굼부리,산굼부리,9420,관광명소
309080,Mar-22,KC498PP19N001221,수변공원,수변공원,9380,관광명소
315603,Mar-22,KC495PP19N016123,하이원추추파크,하이원추추파크,9370,관광명소
305358,Mar-22,KC495PP19N026069,무창포해수욕장,무창포해수욕장,9270,관광명소
305142,Mar-22,SAN_0243,모락산,모락산,9210,관광명소
313310,Mar-22,KC495PP19N020296,제주불빛정원,제주불빛정원,9160,관광명소
304885,Mar-22,KC495PP19N026053,망상해수욕장,망상해수욕장,9140,관광명소
314440,Mar-22,KC498PP19N004571,청라호수공원,청라호수공원,9130,관광명소
311896,Mar-22,KC495PP19N015060,원마운트,원마운트,9060,관광명소
316359,Mar-22,KC498PP19N003628,화산체육공원,화산체육공원,9030,관광명소
314446,Mar-22,SAN_0687,청량산,청량산,8990,관광명소
305484,Mar-22,KC495PP19N020260,문화비축기지,문화비축기지,8920,관광명소
310917,Mar-22,SAN_0515,오봉산,오봉산,8910,관광명소
313298,Mar-22,KC495PP19N026025,제주공룡랜드,제주공룡랜드,8870,관광명소
309968,Mar-22,KC495PP19N033707,안양예술공원,안양예술공원,8800,관광명소
308968,Mar-22,KC498PP19N004307,송해공원,송해공원,8790,관광명소
313515,Mar-22,KC498PP19N007857,주왕산국립공원,주왕산국립공원,8790,관광명소
310768,Mar-22,SAN_0508,영축산,영축산,8780,관광명소
315246,Mar-22,SAN_0723,팔봉산,팔봉산,8730,관광명소
316512,Mar-22,SAN_0753,황령산,황령산,8720,관광명소
306368,Mar-22,KC495PP19N020192,별빛정원우주,별빛정원우주,8670,관광명소
305170,Mar-22,SAN_0244,모악산,모악산,8620,관광명소
307451,Mar-22,SAN_0404,삼악산,삼악산,8580,관광명소
312173,Mar-22,SAN_0572,유명산,유명산,8530,관광명소
310945,Mar-22,SAN_0522,오서산,오서산,8520,관광명소
310629,Mar-22,SAN_0505,연화산,연화산,8360,관광명소
310876,Mar-22,KC498PP19N000109,오륙도해맞이공원,오륙도해맞이공원,8360,관광명소
305848,Mar-22,SAN_0277,발왕산,발왕산,8350,관광명소
314675,Mar-22,SAN_0694,축령산,축령산,8320,관광명소
300215,Mar-22,KC495PP19N033545,가야랜드,가야랜드,8280,관광명소
308310,Mar-22,SAN_0428,선자령,선자령,8210,관광명소
312743,Mar-22,KC498PP19N006846,자연농원,자연농원,8080,관광명소
315897,Mar-22,SAN_0738,함백산,함백산,8080,관광명소
301445,Mar-22,KC495PP19N018719,광치기해변,광치기해변,7990,관광명소
316406,Mar-22,SAN_0748,화왕산,화왕산,7950,관광명소
310057,Mar-22,SAN_0484,앞산,앞산,7930,관광명소
301203,Mar-22,CULTURE_001414,공산성,공산성,7920,관광명소
301654,Mar-22,SAN_0083,구봉산,구봉산,7890,관광명소
304178,Mar-22,SAN_0193,동산,동산,7850,관광명소
313721,Mar-22,KC498PP19N006427,중외공원,중외공원,7840,관광명소
314534,Mar-22,KC495PP19N020340,청주랜드,청주랜드,7810,관광명소
306316,Mar-22,KC495PP19N001503,베어트리파크,베어트리파크,7790,관광명소
306634,Mar-22,SAN_0346,봉화산,봉화산,7780,관광명소
313205,Mar-22,KC495PP19N032642,정방폭포,정방폭포,7690,관광명소
302218,Mar-22,KC498PP19N008056,기흥호수공원,기흥호수공원,7670,관광명소
312505,Mar-22,KC498PP19N008143,이촌한강공원,이촌한강공원,7340,관광명소
314175,Mar-22,CULTURE_001223,천마총,천마총,7340,관광명소
307662,Mar-22,KC495PP19N020322,상어가족,상어가족,7320,관광명소
305435,Mar-22,KC498PP19N000355,문암생태공원,문암생태공원,7230,관광명소
313658,Mar-22,KC495PP19N026066,중문색달해수욕장,중문색달해수욕장,7210,관광명소
309685,Mar-22,KC495PP19N026116,십리포해수욕장,십리포해수욕장,7100,관광명소
305542,Mar-22,KC498PP19N003573,물의정원,물의정원,7060,관광명소
309498,Mar-22,SAN_0472,신불산,신불산,7060,관광명소
311469,Mar-22,KC495PP19N023354,용소계곡,용소계곡,7060,관광명소
315745,Mar-22,KC498PP19N006699,한려해상국립공원,한려해상국립공원,7030,관광명소
315503,Mar-22,KC495PP19N026063,하나개해수욕장,하나개해수욕장,7020,관광명소
311634,Mar-22,SAN_0550,우면산,우면산,6920,관광명소
303241,Mar-22,KC498PP19N008120,달성공원,달성공원,6910,관광명소
301889,Mar-22,KC498PP19N000032,근린공원,근린공원,6860,관광명소
308024,Mar-22,KC498PP19N004239,서울로7017,서울로7017,6850,관광명소
304476,Mar-22,KC495PP19N026018,드림랜드,드림랜드,6830,관광명소
301639,Mar-22,KC495PP19N020084,구미에코랜드,구미에코랜드,6790,관광명소
313342,Mar-22,SAN_0621,조계산,조계산,6780,관광명소
309800,Mar-22,KC495PP19N026216,아야진해수욕장,아야진해수욕장,6770,관광명소
310343,Mar-22,KC495PP19N032545,엉또폭포,엉또폭포,6770,관광명소
311288,Mar-22,KC495PP19N026220,왕산해수욕장,왕산해수욕장,6740,관광명소
304977,Mar-22,KC498PP19N008027,맥도생태공원,맥도생태공원,6720,관광명소
305918,Mar-22,KC495PP19N015692,방아머리해수욕장,방아머리해수욕장,6720,관광명소
314679,Mar-22,KC495PP19N026110,춘장대해수욕장,춘장대해수욕장,6710,관광명소
310233,Mar-22,KC498PP19N003421,양평쉬자파크,양평쉬자파크,6690,관광명소
316055,Mar-22,KC495PP19N026061,해운대해수욕장,해운대해수욕장,6660,관광명소
314946,Mar-22,KC498PP19N007276,탑골공원,탑골공원,6620,관광명소
315549,Mar-22,KC495PP19N033802,하니랜드,하니랜드,6600,관광명소
301625,Mar-22,KC498PP19N003185,구미낙동강체육공원,구미낙동강체육공원,6600,관광명소
311006,Mar-22,KC498PP19N006681,오창호수공원,오창호수공원,6520,관광명소
314428,Mar-22,CULTURE_001463,청도읍성,청도읍성,6460,관광명소
305680,Mar-22,SAN_0270,민주지산,민주지산,6420,관광명소
310771,Mar-22,SAN_0509,영취산,영취산,6410,관광명소
310793,Mar-22,SAN_0510,예봉산,예봉산,6320,관광명소
314000,Mar-22,KC495PP19N026108,진하해수욕장,진하해수욕장,6290,관광명소
305340,Mar-22,KC495PP19N025291,무주반디랜드,무주반디랜드,6280,관광명소
316462,Mar-22,SAN_0750,환산,환산,6260,관광명소
311766,Mar-22,KC498PP19N001687,운정호수공원,운정호수공원,6250,관광명소
314293,Mar-22,SAN_0674,천태산,천태산,6250,관광명소
312923,Mar-22,SAN_0601,장산,장산,6210,관광명소
316344,Mar-22,KC498PP19N001521,화명생태공원,화명생태공원,6200,관광명소
307596,Mar-22,KC498PP19N006938,상동호수공원,상동호수공원,6110,관광명소
314108,Mar-22,KC498PP19N001638,창원시립상복공원,창원시립상복공원,6100,관광명소
305016,Mar-22,KC495PP19N008027,메이즈랜드,메이즈랜드,6060,관광명소
303666,Mar-22,KC495PP19N000792,더마파크,더마파크,6020,관광명소
313801,Mar-22,KC498PP19N007862,지리산국립공원,지리산국립공원,6000,관광명소
301775,Mar-22,SAN_0092,국사봉,국사봉,5960,관광명소
301457,Mar-22,KC498PP19N000302,광화문광장,광화문광장,5960,관광명소
301679,Mar-22,KC495PP19N026077,구시포해수욕장,구시포해수욕장,5940,관광명소
307523,Mar-22,KC495PP19N026099,삼포해수욕장,삼포해수욕장,5930,관광명소
306811,Mar-22,KC498PP19N008038,북한산국립공원,북한산국립공원,5920,관광명소
306961,Mar-22,SAN_0374,비산,비산,5920,관광명소
315225,Mar-22,KC498PP19N003364,팔당물안개공원,팔당물안개공원,5920,관광명소
305839,Mar-22,SAN_0276,발산,발산,5880,관광명소
308859,Mar-22,KC498PP19N003542,송도달빛축제공원,송도달빛축제공원,5810,관광명소
314967,Mar-22,SAN_0707,태기산,태기산,5770,관광명소
308631,Mar-22,KC498PP19N002277,소래습지생태공원,소래습지생태공원,5740,관광명소
309696,Mar-22,KC498PP19N002375,싱계물공원,싱계물공원,5710,관광명소
305657,Mar-22,SAN_0268,민둥산,민둥산,5690,관광명소
308274,Mar-22,KC498PP19N008490,선암호수공원,선암호수공원,5690,관광명소
312322,Mar-22,KC498PP19N001330,은하수공원,은하수공원,5640,관광명소
300906,Mar-22,SAN_0049,계방산,계방산,5640,관광명소
304034,Mar-22,KC495PP19N026413,독산해수욕장,독산해수욕장,5580,관광명소
302677,Mar-22,SAN_0132,남해금산,남해금산,5570,관광명소
316376,Mar-22,SAN_0745,화악산,화악산,5560,관광명소
310742,Mar-22,SAN_0507,영인산,영인산,5550,관광명소
307438,Mar-22,SAN_0402,삼성산,삼성산,5520,관광명소
301555,Mar-22,SAN_0076,구룡산,구룡산,5510,관광명소
311712,Mar-22,SAN_0552,운길산,운길산,5500,관광명소
312880,Mar-22,CULTURE_001157,장릉,장릉,5470,관광명소
309938,Mar-22,KC498PP19N008161,안산호수공원,안산호수공원,5450,관광명소
314264,Mar-22,KC495PP19N032677,천제연폭포,천제연폭포,5420,관광명소
314903,Mar-22,KC495PP19N020651,키즈클럽,키즈클럽,5420,관광명소
313295,Mar-22,KC498PP19N006612,제주4.3평화공원,제주4.3평화공원,5410,관광명소
308215,Mar-22,KC495PP19N026192,선녀바위해수욕장,선녀바위해수욕장,5350,관광명소
302493,Mar-22,KC498PP19N007872,난지한강공원,난지한강공원,5320,관광명소
300221,Mar-22,KC498PP19N007856,가야산국립공원,가야산국립공원,5310,관광명소
303129,Mar-22,KC498PP19N003572,다산생태공원,다산생태공원,5290,관광명소
308928,Mar-22,KC495PP19N026101,송지호해수욕장,송지호해수욕장,5280,관광명소
308888,Mar-22,KC498PP19N003811,송상현광장,송상현광장,5240,관광명소
310029,Mar-22,KC498PP19N006645,암남공원,암남공원,5240,관광명소
313771,Mar-22,KC498PP19N004035,증평자전거공원,증평자전거공원,5230,관광명소
312205,Mar-22,KC495PP19N033743,유원지,유원지,5220,관광명소
310579,Mar-22,SAN_0503,연인산,연인산,5200,관광명소
307878,Mar-22,KC498PP19N001172,생태공원,생태공원,5160,관광명소
316058,Mar-22,KC498PP19N006614,해월정,해월정,5140,관광명소
311730,Mar-22,SAN_0554,운문산,운문산,5100,관광명소
309086,Mar-22,KC498PP19N007405,수봉공원,수봉공원,5040,관광명소
302547,Mar-22,KC498PP19N000500,남산공원,남산공원,5030,관광명소
313966,Mar-22,KC495PP19N033773,진위천유원지,진위천유원지,5010,관광명소
304786,Mar-22,KC498PP19N007271,만석공원,만석공원,5000,관광명소
303965,Mar-22,KC498PP19N005928,도안호수공원,도안호수공원,4890,관광명소
301404,Mar-22,KC498PP19N006982,광주공원,광주공원,4870,관광명소
303397,Mar-22,KC498PP19N001723,대동하늘공원,대동하늘공원,4860,관광명소
309657,Mar-22,KC495PP19N014561,실미도유원지,실미도유원지,4820,관광명소
305593,Mar-22,SAN_0263,미륵산,미륵산,4810,관광명소
307325,Mar-22,SAN_0391,삼각산,삼각산,4810,관광명소
307688,Mar-22,KC498PP19N008445,상족암군립공원,상족암군립공원,4800,관광명소
306446,Mar-22,SAN_0328,보문산,보문산,4750,관광명소
301109,Mar-22,SAN_0059,고헌산,고헌산,4730,관광명소
308868,Mar-22,KC495PP19N026100,송도해수욕장,송도해수욕장,4730,관광명소
309408,Mar-22,SAN_0471,식장산,식장산,4730,관광명소
314564,Mar-22,KC495PP19N026245,청포대해수욕장,청포대해수욕장,4730,관광명소
311930,Mar-22,SAN_0563,원적산,원적산,4690,관광명소
314072,Mar-22,CULTURE_001299,창릉,창릉,4690,관광명소
306149,Mar-22,SAN_0293,백양산,백양산,4680,관광명소
301975,Mar-22,KC495PP19N026277,금능해수욕장,금능해수욕장,4610,관광명소
306578,Mar-22,KC498PP19N006027,봉숭아,봉숭아,4610,관광명소
300716,Mar-22,KC498PP19N006570,걸매생태공원,걸매생태공원,4560,관광명소
302056,Mar-22,SAN_0109,금수산,금수산,4540,관광명소
310598,Mar-22,KC498PP19N002441,연지공원,연지공원,4510,관광명소
302072,Mar-22,KC495PP19N026004,금오랜드,금오랜드,4400,관광명소
311064,Mar-22,SAN_0527,옥녀봉,옥녀봉,4400,관광명소
306856,Mar-22,SAN_0363,불곡산,불곡산,4370,관광명소
305885,Mar-22,KC495PP19N026171,밧개해수욕장,밧개해수욕장,4360,관광명소
305671,Mar-22,KC495PP19N026168,민머루해수욕장,민머루해수욕장,4340,관광명소
305373,Mar-22,SAN_0254,무학산,무학산,4320,관광명소
314134,Mar-22,SAN_0660,천관산,천관산,4320,관광명소
316218,Mar-22,SAN_0743,호명산,호명산,4320,관광명소
316683,Mar-22,KC495PP19N000625,휘닉스블루캐니언,휘닉스블루캐니언,4310,관광명소
301371,Mar-22,CULTURE_001336,광릉,광릉,4300,관광명소
311998,Mar-22,KC498PP19N008098,월드컵공원,월드컵공원,4300,관광명소
305115,Mar-22,SAN_0242,명지산,명지산,4280,관광명소
307062,Mar-22,KC495PP19N026361,사계해안,사계해안,4270,관광명소
301645,Mar-22,SAN_0081,구병산,구병산,4260,관광명소
302807,Mar-22,SAN_0137,노고산,노고산,4250,관광명소
312827,Mar-22,KC495PP19N026232,장경리해수욕장,장경리해수욕장,4220,관광명소
306349,Mar-22,KC495PP19N026065,변산해수욕장,변산해수욕장,4180,관광명소
315725,Mar-22,KC495PP19N015229,한담해변,한담해변,4180,관광명소
315934,Mar-22,KC495PP19N013517,함허동천,함허동천,4180,관광명소
308677,Mar-22,KC498PP19N007868,소백산국립공원,소백산국립공원,4170,관광명소
312648,Mar-22,SAN_0587,일월산,일월산,4170,관광명소
314977,Mar-22,KC498PP19N000395,태백산국립공원,태백산국립공원,4170,관광명소
316139,Mar-22,CULTURE_001326,헌인릉,헌인릉,4130,관광명소
300920,Mar-22,SAN_0050,계족산,계족산,4110,관광명소
309788,Mar-22,SAN_0475,아미산,아미산,4100,관광명소
300196,Mar-22,CULTURE_001438,가산산성,가산산성,4100,관광명소
303511,Mar-22,KC498PP19N007150,대왕암공원,대왕암공원,4070,관광명소
316279,Mar-22,CULTURE_001290,홍릉,홍릉,4040,관광명소
307399,Mar-22,KC495PP19N026186,삼봉해수욕장,삼봉해수욕장,4030,관광명소
