SEQ,SCCNT_YM,ORIGIN_SN_ID,KWRD_NM,SRCHWRD_NM,SCCNT,ORIGIN_TY
297320,Dec-21,KC498PP19N000632,석촌호수,석촌호수,27140,관광명소
295044,Dec-21,KC495PP19N026000,고성공룡엑스포,고성공룡엑스포,26750,관광명소
295130,Dec-21,SAN_0065,관악산,관악산,26500,관광명소
299192,Dec-21,CULTURE_001251,창경궁,창경궁,26270,관광명소
299493,Dec-21,KC498PP19N008160,태종대,태종대,26080,관광명소
296197,Dec-21,SAN_0211,마산,마산,25950,관광명소
297843,Dec-21,SAN_0477,아차산,아차산,24750,관광명소
295469,Dec-21,KC495PP19N026070,꽃지해수욕장,꽃지해수욕장,24710,관광명소
298213,Dec-21,CULTURE_001188,오죽헌,오죽헌,24680,관광명소
296833,Dec-21,KC495PP19N001193,부곡하와이,부곡하와이,24560,관광명소
297490,Dec-21,SAN_0448,속리산,속리산,24460,관광명소
299655,Dec-21,KC498PP19N002828,하늘공원,하늘공원,24080,관광명소
298817,Dec-21,CULTURE_001157,장릉,장릉,23870,관광명소
296068,Dec-21,KC498PP19N004250,동탄호수공원,동탄호수공원,23220,관광명소
299555,Dec-21,SAN_0722,팔공산,팔공산,22620,관광명소
299022,Dec-21,SAN_0638,주왕산,주왕산,21650,관광명소
296844,Dec-21,KC498PP19N001522,부산시민공원,부산시민공원,21300,관광명소
295295,Dec-21,KC495PP19N022610,군위삼국유사테마파크,군위삼국유사테마파크,21090,관광명소
294851,Dec-21,SAN_0023,감악산,감악산,20870,관광명소
297871,Dec-21,KC495PP19N026214,안목해변,안목해변,20860,관광명소
295103,Dec-21,KC498PP19N000024,공원,공원,20680,관광명소
298881,Dec-21,KC495PP19N023370,잭슨나인스,잭슨나인스,20410,관광명소
294985,Dec-21,CULTURE_001210,경주문무대왕릉,경주문무대왕릉,20280,관광명소
298315,Dec-21,SAN_0540,용각산,용각산,20180,관광명소
295002,Dec-21,SAN_0044,계룡산,계룡산,19730,관광명소
299412,Dec-21,SAN_0696,치악산,치악산,19640,관광명소
298164,Dec-21,SAN_0512,오대산,오대산,19420,관광명소
295368,Dec-21,SAN_0105,금산,금산,19350,관광명소
294984,Dec-21,CULTURE_001445,경주대릉원,경주대릉원,18830,관광명소
295972,Dec-21,SAN_0188,도봉산,도봉산,18750,관광명소
298549,Dec-21,SAN_0568,월악산,월악산,18460,관광명소
294986,Dec-21,KC498PP19N003344,경주버드파크,경주버드파크,18230,관광명소
297668,Dec-21,CULTURE_001237,숭례문,숭례문,18190,관광명소
295702,Dec-21,KC495PP19N026146,다대포해수욕장,다대포해수욕장,18140,관광명소
297009,Dec-21,SAN_0387,산굼부리,산굼부리,18020,관광명소
299976,Dec-21,SAN_0754,황매산,황매산,17900,관광명소
295331,Dec-21,SAN_0096,금강산,금강산,17720,관광명소
295974,Dec-21,KC498PP19N007261,도산공원,도산공원,17630,관광명소
298999,Dec-21,CULTURE_001250,종묘,종묘,17520,관광명소
298467,Dec-21,KC495PP19N026021,울산대공원,울산대공원,17510,관광명소
295189,Dec-21,KC495PP19N022625,괴산자연드림파크,괴산자연드림파크,17490,관광명소
298718,Dec-21,KC498PP19N008158,인천대공원,인천대공원,17100,관광명소
297331,Dec-21,CULTURE_001322,선릉,선릉,16950,관광명소
297587,Dec-21,SAN_0453,수락산,수락산,16540,관광명소
298918,Dec-21,CULTURE_001199,정릉,정릉,16420,관광명소
297110,Dec-21,KC495PP19N002969,삽교호놀이동산,삽교호놀이동산,16030,관광명소
296874,Dec-21,KC498PP19N000116,북서울꿈의숲,북서울꿈의숲,15870,관광명소
299416,Dec-21,SAN_0697,칠갑산,칠갑산,15760,관광명소
298952,Dec-21,KC498PP19N003539,제주곶자왈도립공원,제주곶자왈도립공원,15520,관광명소
298731,Dec-21,KC498PP19N008147,일산호수공원,일산호수공원,15330,관광명소
298560,Dec-21,SAN_0570,월출산,월출산,15280,관광명소
298715,Dec-21,KC498PP19N008192,인천가족공원,인천가족공원,15270,관광명소
297494,Dec-21,KC495PP19N026055,속초해수욕장,속초해수욕장,15030,관광명소
299023,Dec-21,KC498PP19N007857,주왕산국립공원,주왕산국립공원,15010,관광명소
295159,Dec-21,KC495PP19N026060,광안리해수욕장,광안리해수욕장,14850,관광명소
295007,Dec-21,SAN_0049,계방산,계방산,14720,관광명소
295116,Dec-21,KC495PP19N026121,곽지해수욕장,곽지해수욕장,14480,관광명소
297366,Dec-21,KC498PP19N007864,설악산국립공원,설악산국립공원,14390,관광명소
296210,Dec-21,SAN_0213,마이산,마이산,14300,관광명소
298043,Dec-21,KC498PP19N000039,여의도한강공원,여의도한강공원,14210,관광명소
295919,Dec-21,KC498PP19N007863,덕유산국립공원,덕유산국립공원,14190,관광명소
299778,Dec-21,SAN_0738,함백산,함백산,14040,관광명소
295596,Dec-21,SAN_0135,내장산,내장산,14010,관광명소
299524,Dec-21,KC495PP19N026009,통도환타지아,통도환타지아,13930,관광명소
294790,Dec-21,SAN_0009,가야산,가야산,13900,관광명소
298500,Dec-21,KC495PP19N015060,원마운트,원마운트,13820,관광명소
295284,Dec-21,KC495PP19N013856,국립생태원,국립생태원,13680,관광명소
295055,Dec-21,KC498PP19N007781,고양어울림누리,고양어울림누리,13580,관광명소
297958,Dec-21,KC498PP19N008126,양재시민의숲,양재시민의숲,13560,관광명소
295141,Dec-21,SAN_0067,광교산,광교산,13530,관광명소
296181,Dec-21,SAN_0207,마니산,마니산,13480,관광명소
297017,Dec-21,SAN_0388,산방산,산방산,13390,관광명소
296403,Dec-21,KC495PP19N025291,무주반디랜드,무주반디랜드,13280,관광명소
298955,Dec-21,KC495PP19N020296,제주불빛정원,제주불빛정원,12860,관광명소
296756,Dec-21,KC498PP19N004141,보라매공원,보라매공원,12350,관광명소
299480,Dec-21,SAN_0707,태기산,태기산,12330,관광명소
299227,Dec-21,SAN_0665,천마산,천마산,12140,관광명소
297435,Dec-21,KC498PP19N001099,센트럴파크,센트럴파크,12080,관광명소
297352,Dec-21,SAN_0428,선자령,선자령,12020,관광명소
296511,Dec-21,SAN_0270,민주지산,민주지산,11900,관광명소
297348,Dec-21,KC498PP19N007068,선유도공원,선유도공원,11900,관광명소
295382,Dec-21,SAN_0110,금오산,금오산,11880,관광명소
299683,Dec-21,KC495PP19N016123,하이원추추파크,하이원추추파크,11860,관광명소
294948,Dec-21,SAN_0035,검단산,검단산,11630,관광명소
299115,Dec-21,KC498PP19N007862,지리산국립공원,지리산국립공원,11560,관광명소
297598,Dec-21,SAN_0455,수리산,수리산,11540,관광명소
296115,Dec-21,SAN_0201,두타산,두타산,11510,관광명소
299958,Dec-21,KC498PP19N003744,환호공원,환호공원,11470,관광명소
295440,Dec-21,KC495PP19N026079,김녕해수욕장,김녕해수욕장,11220,관광명소
295320,Dec-21,KC498PP19N007025,그린랜드,그린랜드,10730,관광명소
300014,Dec-21,KC498PP19N007831,효창공원,효창공원,10720,관광명소
295395,Dec-21,SAN_0116,금정산,금정산,10710,관광명소
296671,Dec-21,SAN_0295,백운산,백운산,10640,관광명소
299826,Dec-21,KC495PP19N026061,해운대해수욕장,해운대해수욕장,10320,관광명소
296229,Dec-21,KC498PP19N001535,만남의광장,만남의광장,10310,관광명소
299986,Dec-21,SAN_0757,황악산,황악산,10220,관광명소
296566,Dec-21,SAN_0277,발왕산,발왕산,10200,관광명소
296161,Dec-21,KC498PP19N008156,뚝섬한강공원,뚝섬한강공원,10130,관광명소
297444,Dec-21,SAN_0441,소금산,소금산,10060,관광명소
297477,Dec-21,SAN_0447,소요산,소요산,9980,관광명소
298100,Dec-21,SAN_0505,연화산,연화산,9850,관광명소
297362,Dec-21,SAN_0431,설산,설산,9780,관광명소
298355,Dec-21,KC498PP19N008117,용산가족공원,용산가족공원,9670,관광명소
298951,Dec-21,KC495PP19N026025,제주공룡랜드,제주공룡랜드,9600,관광명소
295354,Dec-21,SAN_0101,금당산,금당산,9540,관광명소
298651,Dec-21,SAN_0577,응봉산,응봉산,9500,관광명소
294997,Dec-21,CULTURE_001246,경희궁,경희궁,9460,관광명소
296938,Dec-21,SAN_0375,비슬산,비슬산,9440,관광명소
297908,Dec-21,KC495PP19N020064,알파카월드,알파카월드,9440,관광명소
299662,Dec-21,KC498PP19N003365,하늘정원,하늘정원,9410,관광명소
296061,Dec-21,KC495PP19N033613,동촌유원지,동촌유원지,9330,관광명소
296236,Dec-21,KC495PP19N026071,만리포해수욕장,만리포해수욕장,9190,관광명소
298345,Dec-21,SAN_0544,용문산,용문산,9170,관광명소
296559,Dec-21,KC498PP19N008149,반포한강공원,반포한강공원,9100,관광명소
294782,Dec-21,SAN_0007,가산,가산,9030,관광명소
299972,Dec-21,SAN_0753,황령산,황령산,8940,관광명소
297430,Dec-21,KC498PP19N003258,세종호수공원,세종호수공원,8800,관광명소
297454,Dec-21,SAN_0442,소래산,소래산,8650,관광명소
294981,Dec-21,KC498PP19N004049,경의선숲길,경의선숲길,8650,관광명소
296038,Dec-21,KC495PP19N026288,동막해수욕장,동막해수욕장,8640,관광명소
298111,Dec-21,KC495PP19N033716,영덕해맞이공원,영덕해맞이공원,8500,관광명소
298476,Dec-21,SAN_0561,웅산,웅산,8490,관광명소
299229,Dec-21,CULTURE_001223,천마총,천마총,8450,관광명소
297006,Dec-21,SAN_0385,사패산,사패산,8360,관광명소
297148,Dec-21,KC495PP19N020322,상어가족,상어가족,8290,관광명소
297836,Dec-21,KC495PP19N026216,아야진해수욕장,아야진해수욕장,8220,관광명소
299567,Dec-21,SAN_0723,팔봉산,팔봉산,8180,관광명소
299180,Dec-21,KC498PP19N007975,진해해양공원,진해해양공원,8070,관광명소
298612,Dec-21,KC498PP19N008121,율동공원,율동공원,8000,관광명소
298341,Dec-21,SAN_0543,용마산,용마산,7980,관광명소
296409,Dec-21,KC495PP19N026069,무창포해수욕장,무창포해수욕장,7930,관광명소
299197,Dec-21,CULTURE_001299,창릉,창릉,7930,관광명소
296265,Dec-21,KC495PP19N026053,망상해수욕장,망상해수욕장,7890,관광명소
298831,Dec-21,SAN_0601,장산,장산,7830,관광명소
295523,Dec-21,SAN_0126,남덕유산,남덕유산,7820,관광명소
296399,Dec-21,KC495PP19N020496,무안황토갯벌랜드,무안황토갯벌랜드,7730,관광명소
295094,Dec-21,KC495PP19N033840,공룡테마파크,공룡테마파크,7690,관광명소
299314,Dec-21,SAN_0687,청량산,청량산,7680,관광명소
296352,Dec-21,SAN_0244,모악산,모악산,7640,관광명소
299216,Dec-21,SAN_0660,천관산,천관산,7610,관광명소
294789,Dec-21,KC495PP19N033545,가야랜드,가야랜드,7550,관광명소
296280,Dec-21,SAN_0231,매봉산,매봉산,7500,관광명소
294806,Dec-21,SAN_0012,가지산,가지산,7400,관광명소
299728,Dec-21,KC498PP19N003113,한림공원,한림공원,7370,관광명소
298142,Dec-21,SAN_0508,영축산,영축산,7350,관광명소
296049,Dec-21,SAN_0193,동산,동산,7340,관광명소
298336,Dec-21,KC498PP19N008169,용두산공원,용두산공원,7330,관광명소
299175,Dec-21,KC495PP19N026108,진하해수욕장,진하해수욕장,7110,관광명소
297257,Dec-21,KC498PP19N008504,서울광장,서울광장,7030,관광명소
296188,Dec-21,KC498PP19N006744,마로니에공원,마로니에공원,6900,관광명소
299257,Dec-21,KC495PP19N032677,천제연폭포,천제연폭포,6890,관광명소
299312,Dec-21,KC498PP19N004571,청라호수공원,청라호수공원,6850,관광명소
298198,Dec-21,SAN_0522,오서산,오서산,6820,관광명소
297535,Dec-21,KC498PP19N003542,송도달빛축제공원,송도달빛축제공원,6770,관광명소
297261,Dec-21,KC498PP19N004239,서울로7017,서울로7017,6750,관광명소
295889,Dec-21,KC495PP19N000792,더마파크,더마파크,6730,관광명소
297606,Dec-21,KC498PP19N001221,수변공원,수변공원,6680,관광명소
297739,Dec-21,SAN_0472,신불산,신불산,6620,관광명소
299727,Dec-21,KC498PP19N006699,한려해상국립공원,한려해상국립공원,6590,관광명소
299884,Dec-21,KC498PP19N006701,호수공원,호수공원,6590,관광명소
296845,Dec-21,KC495PP19N000608,부산어린이대공원,부산어린이대공원,6580,관광명소
295098,Dec-21,CULTURE_001414,공산성,공산성,6560,관광명소
295248,Dec-21,SAN_0083,구봉산,구봉산,6560,관광명소
298188,Dec-21,SAN_0515,오봉산,오봉산,6560,관광명소
300027,Dec-21,KC495PP19N000625,휘닉스블루캐니언,휘닉스블루캐니언,6490,관광명소
296306,Dec-21,KC495PP19N008027,메이즈랜드,메이즈랜드,6470,관광명소
298923,Dec-21,KC495PP19N032642,정방폭포,정방폭포,6410,관광명소
299422,Dec-21,SAN_0698,칠보산,칠보산,6410,관광명소
295152,Dec-21,SAN_0068,광덕산,광덕산,6350,관광명소
298350,Dec-21,SAN_0545,용봉산,용봉산,6220,관광명소
299293,Dec-21,KC498PP19N008021,청계광장,청계광장,6220,관광명소
296270,Dec-21,KC498PP19N008155,망원한강공원,망원한강공원,6150,관광명소
298041,Dec-21,KC498PP19N008144,여의도공원,여의도공원,6150,관광명소
298774,Dec-21,KC498PP19N006846,자연농원,자연농원,6150,관광명소
299610,Dec-21,KC495PP19N026112,표선해수욕장,표선해수욕장,6130,관광명소
295287,Dec-21,SAN_0092,국사봉,국사봉,6130,관광명소
298451,Dec-21,SAN_0557,운악산,운악산,6120,관광명소
298459,Dec-21,KC498PP19N001687,운정호수공원,운정호수공원,6070,관광명소
299956,Dec-21,SAN_0750,환산,환산,6040,관광명소
296297,Dec-21,KC495PP19N026092,맹방해수욕장,맹방해수욕장,6020,관광명소
298587,Dec-21,SAN_0572,유명산,유명산,6020,관광명소
297608,Dec-21,KC498PP19N007405,수봉공원,수봉공원,6000,관광명소
296502,Dec-21,SAN_0268,민둥산,민둥산,5920,관광명소
296824,Dec-21,SAN_0346,봉화산,봉화산,5910,관광명소
297557,Dec-21,KC495PP19N026101,송지호해수욕장,송지호해수욕장,5860,관광명소
299928,Dec-21,SAN_0745,화악산,화악산,5860,관광명소
295180,Dec-21,KC495PP19N018719,광치기해변,광치기해변,5860,관광명소
296563,Dec-21,SAN_0276,발산,발산,5850,관광명소
297470,Dec-21,KC498PP19N007868,소백산국립공원,소백산국립공원,5850,관광명소
295381,Dec-21,KC495PP19N026004,금오랜드,금오랜드,5820,관광명소
297892,Dec-21,KC495PP19N033707,안양예술공원,안양예술공원,5790,관광명소
295503,Dec-21,KC495PP19N026056,낙산해수욕장,낙산해수욕장,5740,관광명소
298085,Dec-21,KC495PP19N019114,연오랑세오녀테마공원,연오랑세오녀테마공원,5710,관광명소
298411,Dec-21,SAN_0549,우두산,우두산,5680,관광명소
299472,Dec-21,KC498PP19N007276,탑골공원,탑골공원,5590,관광명소
299483,Dec-21,KC498PP19N000395,태백산국립공원,태백산국립공원,5540,관광명소
299384,Dec-21,SAN_0694,축령산,축령산,5490,관광명소
295812,Dec-21,SAN_0160,대모산,대모산,5490,관광명소
296881,Dec-21,KC498PP19N008038,북한산국립공원,북한산국립공원,5480,관광명소
295470,Dec-21,KC498PP19N007960,꽃지해안공원,꽃지해안공원,5440,관광명소
299938,Dec-21,SAN_0748,화왕산,화왕산,5430,관광명소
299013,Dec-21,SAN_0636,주산,주산,5420,관광명소
299827,Dec-21,KC498PP19N006614,해월정,해월정,5400,관광명소
296763,Dec-21,SAN_0328,보문산,보문산,5390,관광명소
297125,Dec-21,KC498PP19N006938,상동호수공원,상동호수공원,5380,관광명소
297538,Dec-21,KC495PP19N026100,송도해수욕장,송도해수욕장,5320,관광명소
296096,Dec-21,KC498PP19N008132,두류공원,두류공원,5260,관광명소
298303,Dec-21,KC495PP19N026220,왕산해수욕장,왕산해수욕장,5240,관광명소
296448,Dec-21,KC495PP19N020260,문화비축기지,문화비축기지,5180,관광명소
299208,Dec-21,KC498PP19N001638,창원시립상복공원,창원시립상복공원,5160,관광명소
297711,Dec-21,SAN_0471,식장산,식장산,5110,관광명소
298950,Dec-21,KC498PP19N006612,제주4.3평화공원,제주4.3평화공원,5110,관광명소
297909,Dec-21,KC498PP19N006645,암남공원,암남공원,5090,관광명소
296377,Dec-21,KC495PP19N026093,몽산포해수욕장,몽산포해수욕장,5070,관광명소
297083,Dec-21,SAN_0404,삼악산,삼악산,5030,관광명소
297248,Dec-21,KC498PP19N000304,서서울호수공원,서서울호수공원,5030,관광명소
295323,Dec-21,KC498PP19N000032,근린공원,근린공원,5020,관광명소
296717,Dec-21,KC495PP19N001503,베어트리파크,베어트리파크,4960,관광명소
299955,Dec-21,KC498PP19N000466,환구단,환구단,4940,관광명소
295577,Dec-21,SAN_0132,남해금산,남해금산,4930,관광명소
299458,Dec-21,KC495PP19N020651,키즈클럽,키즈클럽,4890,관광명소
296931,Dec-21,SAN_0374,비산,비산,4880,관광명소
298150,Dec-21,SAN_0510,예봉산,예봉산,4840,관광명소
297918,Dec-21,SAN_0484,앞산,앞산,4820,관광명소
297571,Dec-21,KC498PP19N004307,송해공원,송해공원,4810,관광명소
297974,Dec-21,KC498PP19N003421,양평쉬자파크,양평쉬자파크,4810,관광명소
298680,Dec-21,KC498PP19N000609,이순신광장,이순신광장,4760,관광명소
294791,Dec-21,KC498PP19N007856,가야산국립공원,가야산국립공원,4750,관광명소
296390,Dec-21,KC498PP19N007853,무등산국립공원,무등산국립공원,4740,관광명소
296351,Dec-21,KC495PP19N001147,모악랜드,모악랜드,4720,관광명소
298165,Dec-21,KC498PP19N007869,오대산국립공원,오대산국립공원,4650,관광명소
296327,Dec-21,SAN_0241,명성산,명성산,4640,관광명소
299266,Dec-21,SAN_0674,천태산,천태산,4640,관광명소
296138,Dec-21,KC495PP19N026018,드림랜드,드림랜드,4580,관광명소
296603,Dec-21,SAN_0281,방태산,방태산,4500,관광명소
298637,Dec-21,KC498PP19N001330,은하수공원,은하수공원,4490,관광명소
294770,Dec-21,SAN_0006,가리왕산,가리왕산,4490,관광명소
297455,Dec-21,KC498PP19N002277,소래습지생태공원,소래습지생태공원,4480,관광명소
296066,Dec-21,KC498PP19N005949,동탄북광장,동탄북광장,4470,관광명소
297680,Dec-21,KC498PP19N001595,스카이파크,스카이파크,4470,관광명소
295431,Dec-21,KC498PP19N008056,기흥호수공원,기흥호수공원,4470,관광명소
297841,Dec-21,KC495PP19N025984,아인스월드,아인스월드,4460,관광명소
297554,Dec-21,KC495PP19N026196,송정해수욕장,송정해수욕장,4430,관광명소
298415,Dec-21,SAN_0550,우면산,우면산,4400,관광명소
298966,Dec-21,SAN_0621,조계산,조계산,4350,관광명소
299386,Dec-21,KC495PP19N026110,춘장대해수욕장,춘장대해수욕장,4340,관광명소
299308,Dec-21,CULTURE_001463,청도읍성,청도읍성,4330,관광명소
297661,Dec-21,KC495PP19N032515,순담계곡,순담계곡,4320,관광명소
298740,Dec-21,SAN_0587,일월산,일월산,4320,관광명소
299032,Dec-21,SAN_0640,주흘산,주흘산,4300,관광명소
296482,Dec-21,SAN_0263,미륵산,미륵산,4280,관광명소
298798,Dec-21,KC498PP19N008138,잠원한강공원,잠원한강공원,4210,관광명소
295027,Dec-21,KC495PP19N026134,고래불해수욕장,고래불해수욕장,4210,관광명소
299899,Dec-21,CULTURE_001290,홍릉,홍릉,4190,관광명소
298796,Dec-21,KC498PP19N008140,잠실한강공원,잠실한강공원,4140,관광명소
297324,Dec-21,KC495PP19N026192,선녀바위해수욕장,선녀바위해수욕장,4130,관광명소
299398,Dec-21,KC495PP19N020274,충주라이트월드,충주라이트월드,4130,관광명소
295755,Dec-21,KC498PP19N008120,달성공원,달성공원,4110,관광명소
297154,Dec-21,KC498PP19N008445,상족암군립공원,상족암군립공원,4100,관광명소
294884,Dec-21,SAN_0028,강천산,강천산,4100,관광명소
298597,Dec-21,KC495PP19N033743,유원지,유원지,4080,관광명소
297800,Dec-21,KC495PP19N026116,십리포해수욕장,십리포해수욕장,4050,관광명소
295243,Dec-21,KC495PP19N020084,구미에코랜드,구미에코랜드,4010,관광명소
298442,Dec-21,SAN_0552,운길산,운길산,4000,관광명소
298087,Dec-21,SAN_0503,연인산,연인산,3930,관광명소
296915,Dec-21,KC495PP19N023296,브릭캠퍼스,브릭캠퍼스,3920,관광명소
295687,Dec-21,KC498PP19N006115,능금,능금,3920,관광명소
299685,Dec-21,KC495PP19N026057,하조대해수욕장,하조대해수욕장,3900,관광명소
297044,Dec-21,SAN_0391,삼각산,삼각산,3890,관광명소
299803,Dec-21,KC498PP19N001665,해맞이공원,해맞이공원,3880,관광명소
296665,Dec-21,SAN_0293,백양산,백양산,3820,관광명소
296590,Dec-21,KC495PP19N015692,방아머리해수욕장,방아머리해수욕장,3810,관광명소
299539,Dec-21,KC495PP19N022642,트윈터널,트윈터널,3810,관광명소
295536,Dec-21,KC498PP19N000500,남산공원,남산공원,3770,관광명소
296374,Dec-21,KC495PP19N018343,몽돌해변,몽돌해변,3740,관광명소
298214,Dec-21,KC498PP19N006681,오창호수공원,오창호수공원,3720,관광명소
298241,Dec-21,SAN_0529,옥산,옥산,3720,관광명소
298830,Dec-21,KC495PP19N026106,장사해수욕장,장사해수욕장,3700,관광명소
297079,Dec-21,SAN_0402,삼성산,삼성산,3690,관광명소
295184,Dec-21,KC498PP19N000302,광화문광장,광화문광장,3660,관광명소
296433,Dec-21,KC498PP19N000355,문암생태공원,문암생태공원,3660,관광명소
299068,Dec-21,KC495PP19N026066,중문색달해수욕장,중문색달해수욕장,3660,관광명소
295835,Dec-21,SAN_0167,대암산,대암산,3650,관광명소
299918,Dec-21,KC498PP19N001521,화명생태공원,화명생태공원,3640,관광명소
295803,Dec-21,KC498PP19N001723,대동하늘공원,대동하늘공원,3630,관광명소
295155,Dec-21,CULTURE_001336,광릉,광릉,3620,관광명소
295376,Dec-21,SAN_0109,금수산,금수산,3590,관광명소
299828,Dec-21,CULTURE_001186,해인사팔만대장경,해인사팔만대장경,3590,관광명소
296466,Dec-21,KC498PP19N003573,물의정원,물의정원,3570,관광명소
295617,Dec-21,SAN_0137,노고산,노고산,3540,관광명소
296422,Dec-21,KC498PP19N007847,문경새재도립공원,문경새재도립공원,3540,관광명소
296962,Dec-21,KC495PP19N026361,사계해안,사계해안,3540,관광명소
295840,Dec-21,KC498PP19N007150,대왕암공원,대왕암공원,3510,관광명소
298550,Dec-21,KC498PP19N007865,월악산국립공원,월악산국립공원,3500,관광명소
299664,Dec-21,KC495PP19N033802,하니랜드,하니랜드,3490,관광명소
297072,Dec-21,SAN_0401,삼산,삼산,3470,관광명소
298134,Dec-21,SAN_0507,영인산,영인산,3450,관광명소
299242,Dec-21,SAN_0669,천성산,천성산,3410,관광명소
299341,Dec-21,KC495PP19N020340,청주랜드,청주랜드,3410,관광명소
296884,Dec-21,CULTURE_001310,북한산성,북한산성,3330,관광명소
296030,Dec-21,KC498PP19N000290,동대문역사문화공원,동대문역사문화공원,3310,관광명소
298281,Dec-21,SAN_0534,와룡산,와룡산,3300,관광명소
296414,Dec-21,SAN_0254,무학산,무학산,3290,관광명소
298008,Dec-21,KC495PP19N032543,얼음골,얼음골,3290,관광명소
296595,Dec-21,SAN_0280,방장산,방장산,3270,관광명소
296375,Dec-21,KC495PP19N015604,몽돌해수욕장,몽돌해수욕장,3260,관광명소
298511,Dec-21,SAN_0563,원적산,원적산,3260,관광명소
294772,Dec-21,KC495PP19N000031,가마골,가마골,3220,관광명소
296336,Dec-21,SAN_0242,명지산,명지산,3200,관광명소
298457,Dec-21,SAN_0558,운장산,운장산,3200,관광명소
295684,Dec-21,KC495PP19N020657,늘품,늘품,3200,관광명소
297213,Dec-21,KC498PP19N001172,생태공원,생태공원,3190,관광명소
298033,Dec-21,KC498PP19N008350,여수해양공원,여수해양공원,3190,관광명소
295011,Dec-21,SAN_0050,계족산,계족산,3170,관광명소
296730,Dec-21,KC498PP19N007860,변산반도국립공원,변산반도국립공원,3150,관광명소
298232,Dec-21,SAN_0527,옥녀봉,옥녀봉,3150,관광명소
