SEQ,SCCNT_YM,ORIGIN_SN_ID,KWRD_NM,SRCHWRD_NM,SCCNT,ORIGIN_TY
293999,Nov-21,KC498PP19N007861,한라산국립공원,한라산국립공원,27230,관광명소
292353,Nov-21,CULTURE_001250,종묘,종묘,27180,관광명소
293071,Nov-21,SAN_0687,청량산,청량산,26570,관광명소
287560,Nov-21,KC498PP19N001522,부산시민공원,부산시민공원,26400,관광명소
284101,Nov-21,KC495PP19N022610,군위삼국유사테마파크,군위삼국유사테마파크,26230,관광명소
284155,Nov-21,KC498PP19N007025,그린랜드,그린랜드,26200,관광명소
285819,Nov-21,KC498PP19N004250,동탄호수공원,동탄호수공원,25550,관광명소
288990,Nov-21,SAN_0447,소요산,소요산,25520,관광명소
290942,Nov-21,KC498PP19N008117,용산가족공원,용산가족공원,24730,관광명소
290039,Nov-21,KC498PP19N008126,양재시민의숲,양재시민의숲,24530,관광명소
291951,Nov-21,CULTURE_001157,장릉,장릉,24440,관광명소
282973,Nov-21,SAN_0009,가야산,가야산,24150,관광명소
286138,Nov-21,SAN_0213,마이산,마이산,24140,관광명소
291182,Nov-21,KC495PP19N026021,울산대공원,울산대공원,24100,관광명소
289223,Nov-21,SAN_0453,수락산,수락산,23980,관광명소
290850,Nov-21,SAN_0540,용각산,용각산,23580,관광명소
289398,Nov-21,CULTURE_001237,숭례문,숭례문,22740,관광명소
284180,Nov-21,SAN_0096,금강산,금강산,22360,관광명소
287325,Nov-21,KC495PP19N020192,별빛정원우주,별빛정원우주,21860,관광명소
284264,Nov-21,SAN_0105,금산,금산,21600,관광명소
285602,Nov-21,KC498PP19N007261,도산공원,도산공원,21430,관광명소
291389,Nov-21,SAN_0570,월출산,월출산,21420,관광명소
287535,Nov-21,KC495PP19N001193,부곡하와이,부곡하와이,21220,관광명소
290514,Nov-21,SAN_0512,오대산,오대산,21120,관광명소
290918,Nov-21,SAN_0544,용문산,용문산,20650,관광명소
286028,Nov-21,KC498PP19N008156,뚝섬한강공원,뚝섬한강공원,20620,관광명소
293553,Nov-21,KC495PP19N026009,통도환타지아,통도환타지아,20560,관광명소
283864,Nov-21,KC495PP19N022625,괴산자연드림파크,괴산자연드림파크,20430,관광명소
286406,Nov-21,SAN_0241,명성산,명성산,20270,관광명소
288701,Nov-21,KC498PP19N007068,선유도공원,선유도공원,20250,관광명소
292095,Nov-21,KC495PP19N023370,잭슨나인스,잭슨나인스,20170,관광명소
292257,Nov-21,KC498PP19N003539,제주곶자왈도립공원,제주곶자왈도립공원,20140,관광명소
288163,Nov-21,KC495PP19N002969,삽교호놀이동산,삽교호놀이동산,19380,관광명소
283421,Nov-21,CULTURE_001210,경주문무대왕릉,경주문무대왕릉,19070,관광명소
289857,Nov-21,KC495PP19N026214,안목해변,안목해변,18710,관광명소
283423,Nov-21,KC498PP19N003344,경주버드파크,경주버드파크,18700,관광명소
283764,Nov-21,SAN_0067,광교산,광교산,18700,관광명소
288660,Nov-21,CULTURE_001322,선릉,선릉,18260,관광명소
292874,Nov-21,SAN_0665,천마산,천마산,18050,관광명소
286929,Nov-21,KC498PP19N008149,반포한강공원,반포한강공원,17710,관광명소
283713,Nov-21,KC495PP19N026121,곽지해수욕장,곽지해수욕장,17610,관광명소
284294,Nov-21,SAN_0110,금오산,금오산,17520,관광명소
285002,Nov-21,KC495PP19N026146,다대포해수욕장,다대포해수욕장,16730,관광명소
292179,Nov-21,CULTURE_001199,정릉,정릉,16700,관광명소
287363,Nov-21,KC498PP19N004141,보라매공원,보라매공원,16360,관광명소
284078,Nov-21,KC495PP19N013856,국립생태원,국립생태원,16200,관광명소
292615,Nov-21,KC498PP19N007862,지리산국립공원,지리산국립공원,15840,관광명소
283196,Nov-21,SAN_0028,강천산,강천산,15800,관광명소
284408,Nov-21,KC495PP19N026079,김녕해수욕장,김녕해수욕장,15510,관광명소
287946,Nov-21,SAN_0388,산방산,산방산,15410,관광명소
283582,Nov-21,KC498PP19N007781,고양어울림누리,고양어울림누리,15300,관광명소
291509,Nov-21,KC498PP19N008121,율동공원,율동공원,14470,관광명소
283448,Nov-21,CULTURE_001246,경희궁,경희궁,14410,관광명소
287172,Nov-21,SAN_0295,백운산,백운산,14340,관광명소
283803,Nov-21,KC495PP19N026060,광안리해수욕장,광안리해수욕장,14310,관광명소
283334,Nov-21,SAN_0035,검단산,검단산,14220,관광명소
289248,Nov-21,SAN_0455,수리산,수리산,14150,관광명소
284480,Nov-21,KC495PP19N026070,꽃지해수욕장,꽃지해수욕장,14120,관광명소
293308,Nov-21,SAN_0697,칠갑산,칠갑산,14110,관광명소
288744,Nov-21,KC498PP19N007864,설악산국립공원,설악산국립공원,14000,관광명소
290586,Nov-21,SAN_0522,오서산,오서산,14000,관광명소
286802,Nov-21,SAN_0268,민둥산,민둥산,13920,관광명소
293901,Nov-21,KC495PP19N016123,하이원추추파크,하이원추추파크,13910,관광명소
289025,Nov-21,KC495PP19N026055,속초해수욕장,속초해수욕장,13760,관광명소
286072,Nov-21,SAN_0207,마니산,마니산,13580,관광명소
283412,Nov-21,KC498PP19N004049,경의선숲길,경의선숲길,13470,관광명소
284318,Nov-21,SAN_0116,금정산,금정산,13360,관광명소
289565,Nov-21,SAN_0472,신불산,신불산,13110,관광명소
294469,Nov-21,SAN_0748,화왕산,화왕산,13020,관광명소
286943,Nov-21,SAN_0277,발왕산,발왕산,12890,관광명소
282971,Nov-21,KC495PP19N033545,가야랜드,가야랜드,12860,관광명소
288896,Nov-21,KC498PP19N001099,센트럴파크,센트럴파크,12770,관광명소
292263,Nov-21,KC495PP19N020296,제주불빛정원,제주불빛정원,12710,관광명소
285806,Nov-21,KC495PP19N033613,동촌유원지,동촌유원지,12600,관광명소
292255,Nov-21,KC495PP19N026025,제주공룡랜드,제주공룡랜드,12300,관광명소
291736,Nov-21,KC498PP19N008192,인천가족공원,인천가족공원,12200,관광명소
286178,Nov-21,KC498PP19N001535,만남의광장,만남의광장,12190,관광명소
292880,Nov-21,CULTURE_001223,천마총,천마총,12100,관광명소
288885,Nov-21,KC498PP19N003258,세종호수공원,세종호수공원,11980,관광명소
287923,Nov-21,SAN_0385,사패산,사패산,11840,관광명소
283009,Nov-21,SAN_0012,가지산,가지산,11800,관광명소
291062,Nov-21,SAN_0549,우두산,우두산,11720,관광명소
287770,Nov-21,SAN_0375,비슬산,비슬산,11670,관광명소
286274,Nov-21,KC498PP19N008155,망원한강공원,망원한강공원,11640,관광명소
286576,Nov-21,KC495PP19N020496,무안황토갯벌랜드,무안황토갯벌랜드,11370,관광명소
285419,Nov-21,KC495PP19N000792,더마파크,더마파크,11230,관광명소
288916,Nov-21,SAN_0441,소금산,소금산,11200,관광명소
287562,Nov-21,KC495PP19N000608,부산어린이대공원,부산어린이대공원,11100,관광명소
286192,Nov-21,KC495PP19N026071,만리포해수욕장,만리포해수욕장,11080,관광명소
293853,Nov-21,KC498PP19N003365,하늘정원,하늘정원,10920,관광명소
283667,Nov-21,KC495PP19N033840,공룡테마파크,공룡테마파크,10900,관광명소
294639,Nov-21,KC498PP19N007831,효창공원,효창공원,10870,관광명소
288941,Nov-21,SAN_0442,소래산,소래산,10840,관광명소
289937,Nov-21,KC495PP19N020064,알파카월드,알파카월드,10580,관광명소
291451,Nov-21,SAN_0572,유명산,유명산,10570,관광명소
286625,Nov-21,KC498PP19N007847,문경새재도립공원,문경새재도립공원,10440,관광명소
283677,Nov-21,CULTURE_001414,공산성,공산성,10390,관광명소
290908,Nov-21,SAN_0543,용마산,용마산,10280,관광명소
289898,Nov-21,KC495PP19N033707,안양예술공원,안양예술공원,10240,관광명소
289270,Nov-21,KC498PP19N007405,수봉공원,수봉공원,10140,관광명소
287747,Nov-21,SAN_0373,비봉산,비봉산,10120,관광명소
291201,Nov-21,SAN_0561,웅산,웅산,10110,관광명소
286598,Nov-21,KC495PP19N026069,무창포해수욕장,무창포해수욕장,10100,관광명소
292768,Nov-21,KC498PP19N007975,진해해양공원,진해해양공원,9710,관광명소
294107,Nov-21,SAN_0738,함백산,함백산,9690,관광명소
291145,Nov-21,SAN_0557,운악산,운악산,9670,관광명소
294511,Nov-21,KC498PP19N003744,환호공원,환호공원,9660,관광명소
289266,Nov-21,KC498PP19N001221,수변공원,수변공원,9650,관광명소
286586,Nov-21,KC495PP19N025291,무주반디랜드,무주반디랜드,9580,관광명소
294005,Nov-21,KC498PP19N003113,한림공원,한림공원,9570,관광명소
291254,Nov-21,KC495PP19N015060,원마운트,원마운트,9460,관광명소
282954,Nov-21,SAN_0007,가산,가산,9440,관광명소
283986,Nov-21,KC495PP19N020084,구미에코랜드,구미에코랜드,9370,관광명소
282975,Nov-21,KC498PP19N007856,가야산국립공원,가야산국립공원,9330,관광명소
285983,Nov-21,KC498PP19N000524,드림파크야생화단지,드림파크야생화단지,9320,관광명소
288097,Nov-21,SAN_0404,삼악산,삼악산,9220,관광명소
289783,Nov-21,KC495PP19N026216,아야진해수욕장,아야진해수욕장,9220,관광명소
292939,Nov-21,KC495PP19N032677,천제연폭포,천제연폭포,9090,관광명소
292191,Nov-21,KC495PP19N032642,정방폭포,정방폭포,9060,관광명소
291854,Nov-21,KC498PP19N006846,자연농원,자연농원,9040,관광명소
294216,Nov-21,KC495PP19N026061,해운대해수욕장,해운대해수욕장,9040,관광명소
291585,Nov-21,SAN_0577,응봉산,응봉산,8910,관광명소
290929,Nov-21,SAN_0545,용봉산,용봉산,8900,관광명소
294544,Nov-21,SAN_0753,황령산,황령산,8870,관광명소
288509,Nov-21,KC498PP19N004239,서울로7017,서울로7017,8860,관광명소
290360,Nov-21,SAN_0505,연화산,연화산,8850,관광명소
293642,Nov-21,SAN_0723,팔봉산,팔봉산,8790,관광명소
285748,Nov-21,KC495PP19N026288,동막해수욕장,동막해수욕장,8560,관광명소
286465,Nov-21,SAN_0244,모악산,모악산,8470,관광명소
290219,Nov-21,KC498PP19N008144,여의도공원,여의도공원,8430,관광명소
283996,Nov-21,SAN_0083,구봉산,구봉산,8370,관광명소
283043,Nov-21,SAN_0017,간월산,간월산,8310,관광명소
293067,Nov-21,KC498PP19N004571,청라호수공원,청라호수공원,8160,관광명소
293735,Nov-21,KC495PP19N026112,표선해수욕장,표선해수욕장,8130,관광명소
290079,Nov-21,KC498PP19N003421,양평쉬자파크,양평쉬자파크,8090,관광명소
285879,Nov-21,KC498PP19N008132,두류공원,두류공원,8060,관광명소
291369,Nov-21,KC498PP19N007865,월악산국립공원,월악산국립공원,7970,관광명소
288943,Nov-21,KC498PP19N002277,소래습지생태공원,소래습지생태공원,7950,관광명소
294351,Nov-21,KC498PP19N006701,호수공원,호수공원,7950,관광명소
285482,Nov-21,KC498PP19N007863,덕유산국립공원,덕유산국립공원,7940,관광명소
288250,Nov-21,KC495PP19N020322,상어가족,상어가족,7920,관광명소
290567,Nov-21,SAN_0515,오봉산,오봉산,7870,관광명소
292853,Nov-21,SAN_0660,천관산,천관산,7730,관광명소
287284,Nov-21,KC495PP19N001503,베어트리파크,베어트리파크,7680,관광명소
286355,Nov-21,KC495PP19N008027,메이즈랜드,메이즈랜드,7610,관광명소
286688,Nov-21,KC495PP19N020260,문화비축기지,문화비축기지,7570,관광명소
286294,Nov-21,SAN_0231,매봉산,매봉산,7520,관광명소
283788,Nov-21,SAN_0068,광덕산,광덕산,7470,관광명소
293319,Nov-21,SAN_0698,칠보산,칠보산,7440,관광명소
285771,Nov-21,SAN_0193,동산,동산,7420,관광명소
286523,Nov-21,KC495PP19N026093,몽산포해수욕장,몽산포해수욕장,7420,관광명소
288477,Nov-21,KC498PP19N000304,서서울호수공원,서서울호수공원,7330,관광명소
291984,Nov-21,SAN_0601,장산,장산,7310,관광명소
286264,Nov-21,KC495PP19N026053,망상해수욕장,망상해수욕장,7290,관광명소
289105,Nov-21,KC498PP19N003542,송도달빛축제공원,송도달빛축제공원,7270,관광명소
291906,Nov-21,KC498PP19N008140,잠실한강공원,잠실한강공원,7240,관광명소
286726,Nov-21,KC498PP19N003573,물의정원,물의정원,7210,관광명소
286089,Nov-21,KC498PP19N006744,마로니에공원,마로니에공원,7180,관광명소
289861,Nov-21,KC498PP19N008461,안산갈대습지공원,안산갈대습지공원,7150,관광명소
291910,Nov-21,KC498PP19N008138,잠원한강공원,잠원한강공원,7150,관광명소
293238,Nov-21,SAN_0694,축령산,축령산,7020,관광명소
289939,Nov-21,KC498PP19N006645,암남공원,암남공원,6990,관광명소
286654,Nov-21,KC498PP19N000355,문암생태공원,문암생태공원,6940,관광명소
290319,Nov-21,KC495PP19N019114,연오랑세오녀테마공원,연오랑세오녀테마공원,6940,관광명소
293858,Nov-21,KC495PP19N033802,하니랜드,하니랜드,6940,관광명소
294003,Nov-21,KC498PP19N006699,한려해상국립공원,한려해상국립공원,6920,관광명소
291163,Nov-21,KC498PP19N001687,운정호수공원,운정호수공원,6760,관광명소
287379,Nov-21,SAN_0328,보문산,보문산,6670,관광명소
294669,Nov-21,KC495PP19N000625,휘닉스블루캐니언,휘닉스블루캐니언,6640,관광명소
284630,Nov-21,KC498PP19N000500,남산공원,남산공원,6590,관광명소
284392,Nov-21,KC498PP19N008056,기흥호수공원,기흥호수공원,6540,관광명소
287645,Nov-21,KC498PP19N008038,북한산국립공원,북한산국립공원,6520,관광명소
293059,Nov-21,CULTURE_001463,청도읍성,청도읍성,6490,관광명소
287160,Nov-21,SAN_0293,백양산,백양산,6480,관광명소
294507,Nov-21,SAN_0750,환산,환산,6480,관광명소
286818,Nov-21,SAN_0270,민주지산,민주지산,6460,관광명소
292508,Nov-21,KC495PP19N026066,중문색달해수욕장,중문색달해수욕장,6460,관광명소
294337,Nov-21,SAN_0743,호명산,호명산,6410,관광명소
293433,Nov-21,KC498PP19N007276,탑골공원,탑골공원,6390,관광명소
289158,Nov-21,KC495PP19N026101,송지호해수욕장,송지호해수욕장,6380,관광명소
291127,Nov-21,SAN_0552,운길산,운길산,6360,관광명소
294218,Nov-21,KC498PP19N006614,해월정,해월정,6290,관광명소
284292,Nov-21,KC495PP19N026004,금오랜드,금오랜드,6290,관광명소
287514,Nov-21,SAN_0346,봉화산,봉화산,6230,관광명소
285255,Nov-21,SAN_0160,대모산,대모산,6210,관광명소
292960,Nov-21,SAN_0674,천태산,천태산,6180,관광명소
283844,Nov-21,KC495PP19N018719,광치기해변,광치기해변,6160,관광명소
291138,Nov-21,SAN_0554,운문산,운문산,6060,관광명소
284721,Nov-21,SAN_0132,남해금산,남해금산,6040,관광명소
285884,Nov-21,SAN_0196,두륜산,두륜산,6030,관광명소
289188,Nov-21,KC498PP19N004307,송해공원,송해공원,6020,관광명소
285121,Nov-21,KC498PP19N008120,달성공원,달성공원,6020,관광명소
289382,Nov-21,KC495PP19N032515,순담계곡,순담계곡,6000,관광명소
292253,Nov-21,KC498PP19N006612,제주4.3평화공원,제주4.3평화공원,6000,관광명소
294446,Nov-21,SAN_0745,화악산,화악산,5990,관광명소
286338,Nov-21,KC495PP19N026092,맹방해수욕장,맹방해수욕장,5930,관광명소
293622,Nov-21,KC498PP19N006255,팔공산하늘정원,팔공산하늘정원,5920,관광명소
290446,Nov-21,SAN_0507,영인산,영인산,5890,관광명소
284162,Nov-21,KC498PP19N000032,근린공원,근린공원,5850,관광명소
288269,Nov-21,KC498PP19N008445,상족암군립공원,상족암군립공원,5840,관광명소
292389,Nov-21,SAN_0636,주산,주산,5810,관광명소
288690,Nov-21,SAN_0426,선운산,선운산,5790,관광명소
286937,Nov-21,SAN_0276,발산,발산,5770,관광명소
293628,Nov-21,KC498PP19N003364,팔당물안개공원,팔당물안개공원,5730,관광명소
288088,Nov-21,SAN_0402,삼성산,삼성산,5720,관광명소
289701,Nov-21,KC495PP19N026116,십리포해수욕장,십리포해수욕장,5710,관광명소
283794,Nov-21,CULTURE_001336,광릉,광릉,5680,관광명소
290481,Nov-21,SAN_0510,예봉산,예봉산,5640,관광명소
288711,Nov-21,SAN_0428,선자령,선자령,5640,관광명소
284084,Nov-21,SAN_0092,국사봉,국사봉,5620,관광명소
292285,Nov-21,SAN_0621,조계산,조계산,5600,관광명소
290824,Nov-21,KC495PP19N026220,왕산해수욕장,왕산해수욕장,5570,관광명소
291071,Nov-21,SAN_0550,우면산,우면산,5570,관광명소
292430,Nov-21,SAN_0640,주흘산,주흘산,5480,관광명소
286637,Nov-21,SAN_0256,문복산,문복산,5470,관광명소
290324,Nov-21,SAN_0503,연인산,연인산,5430,관광명소
293905,Nov-21,KC495PP19N026057,하조대해수욕장,하조대해수욕장,5400,관광명소
290161,Nov-21,KC495PP19N032545,엉또폭포,엉또폭포,5370,관광명소
285066,Nov-21,KC495PP19N033871,단양유람선,단양유람선,5340,관광명소
290113,Nov-21,KC495PP19N032539,어비계곡,어비계곡,5340,관광명소
292758,Nov-21,KC495PP19N026108,진하해수욕장,진하해수욕장,5320,관광명소
293241,Nov-21,KC495PP19N026110,춘장대해수욕장,춘장대해수욕장,5310,관광명소
288974,Nov-21,KC498PP19N007868,소백산국립공원,소백산국립공원,5290,관광명소
285981,Nov-21,KC495PP19N026018,드림랜드,드림랜드,5270,관광명소
294220,Nov-21,CULTURE_001186,해인사팔만대장경,해인사팔만대장경,5270,관광명소
293449,Nov-21,SAN_0707,태기산,태기산,5250,관광명소
293402,Nov-21,KC495PP19N020651,키즈클럽,키즈클럽,5210,관광명소
289958,Nov-21,SAN_0484,앞산,앞산,5160,관광명소
289877,Nov-21,KC498PP19N008161,안산호수공원,안산호수공원,5140,관광명소
284553,Nov-21,KC495PP19N026056,낙산해수욕장,낙산해수욕장,5130,관광명소
286042,Nov-21,KC495PP19N018408,라바파크,라바파크,5100,관광명소
293137,Nov-21,KC495PP19N020340,청주랜드,청주랜드,5060,관광명소
285815,Nov-21,KC498PP19N005949,동탄북광장,동탄북광장,5050,관광명소
294424,Nov-21,KC498PP19N001521,화명생태공원,화명생태공원,5050,관광명소
287754,Nov-21,SAN_0374,비산,비산,5020,관광명소
287148,Nov-21,SAN_0289,백암산,백암산,4970,관광명소
283481,Nov-21,SAN_0050,계족산,계족산,4970,관광명소
288401,Nov-21,KC498PP19N001172,생태공원,생태공원,4920,관광명소
292812,Nov-21,CULTURE_001299,창릉,창릉,4920,관광명소
291688,Nov-21,KC498PP19N008143,이촌한강공원,이촌한강공원,4890,관광명소
289111,Nov-21,KC495PP19N026100,송도해수욕장,송도해수욕장,4870,관광명소
289453,Nov-21,SAN_0467,승학산,승학산,4860,관광명소
291661,Nov-21,KC498PP19N000609,이순신광장,이순신광장,4850,관광명소
290628,Nov-21,KC498PP19N006681,오창호수공원,오창호수공원,4820,관광명소
294505,Nov-21,KC498PP19N000466,환구단,환구단,4810,관광명소
291556,Nov-21,KC498PP19N001330,은하수공원,은하수공원,4790,관광명소
293497,Nov-21,KC498PP19N007946,태화강국가정원,태화강국가정원,4770,관광명소
287039,Nov-21,KC495PP19N035737,배내골,배내골,4750,관광명소
287307,Nov-21,KC498PP19N007860,변산반도국립공원,변산반도국립공원,4750,관광명소
290389,Nov-21,KC495PP19N033716,영덕해맞이공원,영덕해맞이공원,4750,관광명소
288644,Nov-21,KC495PP19N026192,선녀바위해수욕장,선녀바위해수욕장,4730,관광명소
284970,Nov-21,KC498PP19N006115,능금,능금,4730,관광명소
289501,Nov-21,SAN_0471,식장산,식장산,4690,관광명소
291278,Nov-21,SAN_0563,원적산,원적산,4650,관광명소
289794,Nov-21,KC495PP19N025984,아인스월드,아인스월드,4640,관광명소
288200,Nov-21,KC498PP19N006938,상동호수공원,상동호수공원,4610,관광명소
287026,Nov-21,SAN_0281,방태산,방태산,4530,관광명소
292734,Nov-21,KC495PP19N033773,진위천유원지,진위천유원지,4530,관광명소
284759,Nov-21,SAN_0134,내연산,내연산,4520,관광명소
286562,Nov-21,KC495PP19N032401,무릉계곡,무릉계곡,4510,관광명소
283461,Nov-21,KC498PP19N007866,계룡산국립공원,계룡산국립공원,4490,관광명소
292907,Nov-21,SAN_0669,천성산,천성산,4480,관광명소
288007,Nov-21,SAN_0391,삼각산,삼각산,4460,관광명소
291787,Nov-21,SAN_0587,일월산,일월산,4460,관광명소
283852,Nov-21,KC498PP19N000302,광화문광장,광화문광장,4410,관광명소
289426,Nov-21,KC498PP19N001595,스카이파크,스카이파크,4400,관광명소
289150,Nov-21,KC495PP19N026196,송정해수욕장,송정해수욕장,4390,관광명소
290516,Nov-21,KC498PP19N007869,오대산국립공원,오대산국립공원,4380,관광명소
291477,Nov-21,KC495PP19N033743,유원지,유원지,4380,관광명소
292832,Nov-21,KC498PP19N004065,창원단감테마공원,창원단감테마공원,4350,관광명소
294381,Nov-21,CULTURE_001290,홍릉,홍릉,4350,관광명소
292974,Nov-21,SAN_0679,천황산,천황산,4340,관광명소
285235,Nov-21,KC498PP19N001723,대동하늘공원,대동하늘공원,4330,관광명소
289677,Nov-21,KC495PP19N014561,실미도유원지,실미도유원지,4320,관광명소
286763,Nov-21,SAN_0263,미륵산,미륵산,4310,관광명소
287721,Nov-21,KC495PP19N023296,브릭캠퍼스,브릭캠퍼스,4280,관광명소
294434,Nov-21,KC498PP19N003628,화산체육공원,화산체육공원,4270,관광명소
294487,Nov-21,KC495PP19N026052,화진포해수욕장,화진포해수욕장,4270,관광명소
292836,Nov-21,KC498PP19N001638,창원시립상복공원,창원시립상복공원,4240,관광명소
285186,Nov-21,KC498PP19N003334,당진해양캠핑공원,당진해양캠핑공원,4230,관광명소
283471,Nov-21,SAN_0049,계방산,계방산,4230,관광명소
286998,Nov-21,KC495PP19N015692,방아머리해수욕장,방아머리해수욕장,4200,관광명소
290687,Nov-21,SAN_0529,옥산,옥산,4170,관광명소
282958,Nov-21,CULTURE_001438,가산산성,가산산성,4140,관광명소
283262,Nov-21,KC498PP19N007835,갯골생태공원,갯골생태공원,4130,관광명소
288735,Nov-21,SAN_0431,설산,설산,4120,관광명소
