SEQ,SCCNT_YM,ORIGIN_SN_ID,KWRD_NM,SRCHWRD_NM,SCCNT,ORIGIN_TY
293008,Oct-21,CULTURE_001236,첨성대,첨성대,67700,관광명소
283773,Oct-21,KC498PP19N001608,광교호수공원,광교호수공원,67350,관광명소
283828,Oct-21,KC495PP19N026008,광주패밀리랜드,광주패밀리랜드,66950,관광명소
294098,Oct-21,KC495PP19N026114,함덕해수욕장,함덕해수욕장,66190,관광명소
285365,Oct-21,KC495PP19N026068,대천해수욕장,대천해수욕장,66000,관광명소
287808,Oct-21,KC495PP19N023376,뽀로로테마파크,뽀로로테마파크,65330,관광명소
287810,Oct-21,KC495PP19N022710,뽀로로테마파크(2020년5월예정),뽀로로테마파크,65330,관광명소
283418,Oct-21,CULTURE_001445,경주대릉원,경주대릉원,65300,관광명소
285927,Oct-21,SAN_0201,두타산,두타산,63740,관광명소
287304,Oct-21,SAN_0318,변산,변산,61020,관광명소
291569,Oct-21,KC495PP19N026062,을왕리해수욕장,을왕리해수욕장,59070,관광명소
286405,Oct-21,SAN_0241,명성산,명성산,58150,관광명소
293028,Oct-21,SAN_0684,청계산,청계산,57890,관광명소
294303,Oct-21,KC495PP19N026067,협재해수욕장,협재해수욕장,57140,관광명소
292944,Oct-21,KC495PP19N032678,천지연폭포,천지연폭포,55630,관광명소
288466,Oct-21,SAN_0416,서산,서산,54900,관광명소
290222,Oct-21,KC498PP19N000039,여의도한강공원,여의도한강공원,52970,관광명소
290513,Oct-21,SAN_0512,오대산,오대산,49650,관광명소
283676,Oct-21,CULTURE_001414,공산성,공산성,48910,관광명소
284100,Oct-21,KC495PP19N022610,군위삼국유사테마파크,군위삼국유사테마파크,48340,관광명소
291181,Oct-21,KC495PP19N026021,울산대공원,울산대공원,47660,관광명소
288633,Oct-21,KC498PP19N000632,석촌호수,석촌호수,46530,관광명소
283741,Oct-21,SAN_0065,관악산,관악산,45680,관광명소
287628,Oct-21,KC498PP19N000116,북서울꿈의숲,북서울꿈의숲,45240,관광명소
283687,Oct-21,KC498PP19N000024,공원,공원,45160,관광명소
286801,Oct-21,SAN_0268,민둥산,민둥산,44810,관광명소
291366,Oct-21,SAN_0568,월악산,월악산,43810,관광명소
287928,Oct-21,SAN_0387,산굼부리,산굼부리,43720,관광명소
293298,Oct-21,SAN_0696,치악산,치악산,43680,관광명소
291766,Oct-21,KC498PP19N008147,일산호수공원,일산호수공원,43380,관광명소
289817,Oct-21,KC498PP19N005892,악양생태공원,악양생태공원,43010,관광명소
293617,Oct-21,SAN_0722,팔공산,팔공산,41940,관광명소
285818,Oct-21,KC498PP19N004250,동탄호수공원,동탄호수공원,41430,관광명소
283458,Oct-21,SAN_0044,계룡산,계룡산,41410,관광명소
290625,Oct-21,CULTURE_001188,오죽헌,오죽헌,40710,관광명소
285982,Oct-21,KC498PP19N000524,드림파크야생화단지,드림파크야생화단지,39790,관광명소
293484,Oct-21,KC498PP19N008160,태종대,태종대,39700,관광명소
286027,Oct-21,KC498PP19N008156,뚝섬한강공원,뚝섬한강공원,39210,관광명소
289797,Oct-21,SAN_0477,아차산,아차산,39150,관광명소
284621,Oct-21,SAN_0128,남산,남산,38680,관광명소
290939,Oct-21,SAN_0546,용산,용산,38430,관광명소
288162,Oct-21,KC495PP19N002969,삽교호놀이동산,삽교호놀이동산,38290,관광명소
286552,Oct-21,SAN_0249,무등산,무등산,37990,관광명소
285596,Oct-21,SAN_0188,도봉산,도봉산,37160,관광명소
285479,Oct-21,SAN_0179,덕유산,덕유산,37070,관광명소
284768,Oct-21,KC498PP19N007867,내장산국립공원,내장산국립공원,37050,관광명소
287324,Oct-21,KC495PP19N020192,별빛정원우주,별빛정원우주,35520,관광명소
286725,Oct-21,KC498PP19N003573,물의정원,물의정원,35510,관광명소
287559,Oct-21,KC498PP19N001522,부산시민공원,부산시민공원,35440,관광명소
293070,Oct-21,SAN_0687,청량산,청량산,34620,관광명소
286928,Oct-21,KC498PP19N008149,반포한강공원,반포한강공원,34490,관광명소
286137,Oct-21,SAN_0213,마이산,마이산,32790,관광명소
284263,Oct-21,SAN_0105,금산,금산,32380,관광명소
288700,Oct-21,KC498PP19N007068,선유도공원,선유도공원,32340,관광명소
283420,Oct-21,CULTURE_001210,경주문무대왕릉,경주문무대왕릉,32070,관광명소
294468,Oct-21,SAN_0748,화왕산,화왕산,31860,관광명소
289222,Oct-21,SAN_0453,수락산,수락산,31280,관광명소
284479,Oct-21,KC495PP19N026070,꽃지해수욕장,꽃지해수욕장,31210,관광명소
283712,Oct-21,KC495PP19N026121,곽지해수욕장,곽지해수욕장,30810,관광명소
288743,Oct-21,KC498PP19N007864,설악산국립공원,설악산국립공원,30670,관광명소
286106,Oct-21,SAN_0211,마산,마산,30370,관광명소
285337,Oct-21,KC498PP19N001663,대저생태공원,대저생태공원,30320,관광명소
288971,Oct-21,SAN_0445,소백산,소백산,30270,관광명소
284154,Oct-21,KC498PP19N007025,그린랜드,그린랜드,29480,관광명소
288884,Oct-21,KC498PP19N003258,세종호수공원,세종호수공원,29270,관광명소
290038,Oct-21,KC498PP19N008126,양재시민의숲,양재시민의숲,28920,관광명소
290917,Oct-21,SAN_0544,용문산,용문산,28600,관광명소
288989,Oct-21,SAN_0447,소요산,소요산,28510,관광명소
293552,Oct-21,KC495PP19N026009,통도환타지아,통도환타지아,28480,관광명소
290585,Oct-21,SAN_0522,오서산,오서산,28230,관광명소
291950,Oct-21,CULTURE_001157,장릉,장릉,28210,관광명소
293852,Oct-21,KC498PP19N003365,하늘정원,하늘정원,28180,관광명소
288659,Oct-21,CULTURE_001322,선릉,선릉,27740,관광명소
292352,Oct-21,CULTURE_001250,종묘,종묘,27700,관광명소
289564,Oct-21,SAN_0472,신불산,신불산,27460,관광명소
282972,Oct-21,SAN_0009,가야산,가야산,27380,관광명소
290941,Oct-21,KC498PP19N008117,용산가족공원,용산가족공원,26990,관광명소
286522,Oct-21,KC495PP19N026093,몽산포해수욕장,몽산포해수욕장,26920,관광명소
284407,Oct-21,KC495PP19N026079,김녕해수욕장,김녕해수욕장,26290,관광명소
283763,Oct-21,SAN_0067,광교산,광교산,25370,관광명소
286624,Oct-21,KC498PP19N007847,문경새재도립공원,문경새재도립공원,25250,관광명소
293453,Oct-21,SAN_0708,태백산,태백산,25110,관광명소
289856,Oct-21,KC495PP19N026214,안목해변,안목해변,25050,관광명소
292256,Oct-21,KC498PP19N003539,제주곶자왈도립공원,제주곶자왈도립공원,24820,관광명소
286597,Oct-21,KC495PP19N026069,무창포해수욕장,무창포해수욕장,24590,관광명소
289397,Oct-21,CULTURE_001237,숭례문,숭례문,24370,관광명소
284179,Oct-21,SAN_0096,금강산,금강산,24280,관광명소
291388,Oct-21,SAN_0570,월출산,월출산,24120,관광명소
285001,Oct-21,KC495PP19N026146,다대포해수욕장,다대포해수욕장,23910,관광명소
289936,Oct-21,KC495PP19N020064,알파카월드,알파카월드,23880,관광명소
286071,Oct-21,SAN_0207,마니산,마니산,23770,관광명소
283261,Oct-21,KC498PP19N007835,갯골생태공원,갯골생태공원,23640,관광명소
287534,Oct-21,KC495PP19N001193,부곡하와이,부곡하와이,22950,관광명소
292831,Oct-21,KC498PP19N004065,창원단감테마공원,창원단감테마공원,22840,관광명소
292094,Oct-21,KC495PP19N023370,잭슨나인스,잭슨나인스,22430,관광명소
291508,Oct-21,KC498PP19N008121,율동공원,율동공원,22350,관광명소
285601,Oct-21,KC498PP19N007261,도산공원,도산공원,22220,관광명소
287283,Oct-21,KC495PP19N001503,베어트리파크,베어트리파크,21740,관광명소
289024,Oct-21,KC495PP19N026055,속초해수욕장,속초해수욕장,21560,관광명소
293998,Oct-21,KC498PP19N007861,한라산국립공원,한라산국립공원,21520,관광명소
283985,Oct-21,KC495PP19N020084,구미에코랜드,구미에코랜드,21460,관광명소
286191,Oct-21,KC495PP19N026071,만리포해수욕장,만리포해수욕장,21340,관광명소
286942,Oct-21,SAN_0277,발왕산,발왕산,21260,관광명소
286585,Oct-21,KC495PP19N025291,무주반디랜드,무주반디랜드,21020,관광명소
292767,Oct-21,KC498PP19N007975,진해해양공원,진해해양공원,20910,관광명소
284177,Oct-21,KC498PP19N000653,금강로하스산호빛공원,금강로하스산호빛공원,20750,관광명소
283333,Oct-21,SAN_0035,검단산,검단산,20700,관광명소
283422,Oct-21,KC498PP19N003344,경주버드파크,경주버드파크,20360,관광명소
292178,Oct-21,CULTURE_001199,정릉,정릉,20350,관광명소
283411,Oct-21,KC498PP19N004049,경의선숲길,경의선숲길,20070,관광명소
293900,Oct-21,KC495PP19N016123,하이원추추파크,하이원추추파크,19860,관광명소
290849,Oct-21,SAN_0540,용각산,용각산,19760,관광명소
289247,Oct-21,SAN_0455,수리산,수리산,19730,관광명소
286575,Oct-21,KC495PP19N020496,무안황토갯벌랜드,무안황토갯벌랜드,19600,관광명소
288096,Oct-21,SAN_0404,삼악산,삼악산,19290,관광명소
285805,Oct-21,KC495PP19N033613,동촌유원지,동촌유원지,19170,관광명소
287362,Oct-21,KC498PP19N004141,보라매공원,보라매공원,18850,관광명소
287945,Oct-21,SAN_0388,산방산,산방산,18730,관광명소
282970,Oct-21,KC495PP19N033545,가야랜드,가야랜드,18650,관광명소
286273,Oct-21,KC498PP19N008155,망원한강공원,망원한강공원,18530,관광명소
288942,Oct-21,KC498PP19N002277,소래습지생태공원,소래습지생태공원,18390,관광명소
292254,Oct-21,KC495PP19N026025,제주공룡랜드,제주공룡랜드,18160,관광명소
292879,Oct-21,CULTURE_001223,천마총,천마총,18140,관광명소
284530,Oct-21,KC498PP19N003481,나리공원,나리공원,18050,관광명소
284293,Oct-21,SAN_0110,금오산,금오산,17830,관광명소
292873,Oct-21,SAN_0665,천마산,천마산,17820,관광명소
291447,Oct-21,KC498PP19N000200,유림공원,유림공원,17790,관광명소
283802,Oct-21,KC495PP19N026060,광안리해수욕장,광안리해수욕장,17750,관광명소
285747,Oct-21,KC495PP19N026288,동막해수욕장,동막해수욕장,17730,관광명소
293496,Oct-21,KC498PP19N007946,태화강국가정원,태화강국가정원,17630,관광명소
292262,Oct-21,KC495PP19N020296,제주불빛정원,제주불빛정원,17590,관광명소
285312,Oct-21,KC498PP19N007150,대왕암공원,대왕암공원,17440,관광명소
293857,Oct-21,KC495PP19N033802,하니랜드,하니랜드,17230,관광명소
293627,Oct-21,KC498PP19N003364,팔당물안개공원,팔당물안개공원,16700,관광명소
292614,Oct-21,KC498PP19N007862,지리산국립공원,지리산국립공원,16560,관광명소
293240,Oct-21,KC495PP19N026110,춘장대해수욕장,춘장대해수욕장,16540,관광명소
289782,Oct-21,KC495PP19N026216,아야진해수욕장,아야진해수욕장,16440,관광명소
293823,Oct-21,KC495PP19N026063,하나개해수욕장,하나개해수욕장,16190,관광명소
293307,Oct-21,SAN_0697,칠갑산,칠갑산,16180,관광명소
293904,Oct-21,KC495PP19N026057,하조대해수욕장,하조대해수욕장,16170,관광명소
287561,Oct-21,KC495PP19N000608,부산어린이대공원,부산어린이대공원,16050,관광명소
283666,Oct-21,KC495PP19N033840,공룡테마파크,공룡테마파크,15970,관광명소
283863,Oct-21,KC495PP19N022625,괴산자연드림파크,괴산자연드림파크,15950,관광명소
291909,Oct-21,KC498PP19N008138,잠원한강공원,잠원한강공원,15880,관광명소
291200,Oct-21,SAN_0561,웅산,웅산,15640,관광명소
285046,Oct-21,KC495PP19N019118,다이노스타,다이노스타,15520,관광명소
292733,Oct-21,KC495PP19N033773,진위천유원지,진위천유원지,15390,관광명소
292092,Oct-21,KC495PP19N032636,재인폭포,재인폭포,15380,관광명소
285418,Oct-21,KC495PP19N000792,더마파크,더마파크,15220,관광명소
287922,Oct-21,SAN_0385,사패산,사패산,15220,관광명소
285878,Oct-21,KC498PP19N008132,두류공원,두류공원,15200,관광명소
294004,Oct-21,KC498PP19N003113,한림공원,한림공원,15190,관광명소
283447,Oct-21,CULTURE_001246,경희궁,경희궁,15160,관광명소
291450,Oct-21,SAN_0572,유명산,유명산,15060,관광명소
292190,Oct-21,KC495PP19N032642,정방폭포,정방폭포,14990,관광명소
288895,Oct-21,KC498PP19N001099,센트럴파크,센트럴파크,14940,관광명소
287171,Oct-21,SAN_0295,백운산,백운산,14860,관광명소
283195,Oct-21,SAN_0028,강천산,강천산,14850,관광명소
291144,Oct-21,SAN_0557,운악산,운악산,14810,관광명소
291905,Oct-21,KC498PP19N008140,잠실한강공원,잠실한강공원,14720,관광명소
293058,Oct-21,CULTURE_001463,청도읍성,청도읍성,14640,관광명소
290907,Oct-21,SAN_0543,용마산,용마산,14620,관광명소
290928,Oct-21,SAN_0545,용봉산,용봉산,14540,관광명소
289265,Oct-21,KC498PP19N001221,수변공원,수변공원,14390,관광명소
283042,Oct-21,SAN_0017,간월산,간월산,14300,관광명소
293066,Oct-21,KC498PP19N004571,청라호수공원,청라호수공원,14240,관광명소
291735,Oct-21,KC498PP19N008192,인천가족공원,인천가족공원,14180,관광명소
290388,Oct-21,KC495PP19N033716,영덕해맞이공원,영덕해맞이공원,14170,관광명소
283008,Oct-21,SAN_0012,가지산,가지산,13700,관광명소
288940,Oct-21,SAN_0442,소래산,소래산,13540,관광명소
286354,Oct-21,KC495PP19N008027,메이즈랜드,메이즈랜드,13520,관광명소
289157,Oct-21,KC495PP19N026101,송지호해수욕장,송지호해수욕장,13510,관광명소
293584,Oct-21,KC495PP19N022642,트윈터널,트윈터널,13510,관광명소
284077,Oct-21,KC495PP19N013856,국립생태원,국립생태원,13430,관광명소
283975,Oct-21,KC498PP19N003185,구미낙동강체육공원,구미낙동강체육공원,13300,관광명소
282953,Oct-21,SAN_0007,가산,가산,13180,관광명소
287769,Oct-21,SAN_0375,비슬산,비슬산,13160,관광명소
291478,Oct-21,KC495PP19N022782,유월드루지테마파크,유월드루지테마파크,13110,관광명소
288676,Oct-21,KC495PP19N019111,선샤인랜드,선샤인랜드,13100,관광명소
290318,Oct-21,KC495PP19N019114,연오랑세오녀테마공원,연오랑세오녀테마공원,13090,관광명소
288268,Oct-21,KC498PP19N008445,상족암군립공원,상족암군립공원,13070,관광명소
290823,Oct-21,KC495PP19N026220,왕산해수욕장,왕산해수욕장,13030,관광명소
286177,Oct-21,KC498PP19N001535,만남의광장,만남의광장,12740,관광명소
293734,Oct-21,KC495PP19N026112,표선해수욕장,표선해수욕장,12570,관광명소
285333,Oct-21,KC495PP19N013542,대장경테마파크,대장경테마파크,12530,관광명소
284720,Oct-21,SAN_0132,남해금산,남해금산,12510,관광명소
283581,Oct-21,KC498PP19N007781,고양어울림누리,고양어울림누리,12410,관광명소
293157,Oct-21,KC495PP19N026245,청포대해수욕장,청포대해수욕장,12360,관광명소
290180,Oct-21,KC495PP19N007812,에코랜드테마파크,에코랜드테마파크,12350,관광명소
290838,Oct-21,KC495PP19N020371,왜목마을해수욕장,왜목마을해수욕장,12320,관광명소
292852,Oct-21,SAN_0660,천관산,천관산,12320,관광명소
289897,Oct-21,KC495PP19N033707,안양예술공원,안양예술공원,12200,관광명소
294547,Oct-21,KC498PP19N006716,황룡강생태공원,황룡강생태공원,12130,관광명소
294543,Oct-21,SAN_0753,황령산,황령산,12090,관광명소
284552,Oct-21,KC495PP19N026056,낙산해수욕장,낙산해수욕장,12090,관광명소
290078,Oct-21,KC498PP19N003421,양평쉬자파크,양평쉬자파크,12070,관광명소
284317,Oct-21,SAN_0116,금정산,금정산,12070,관광명소
284391,Oct-21,KC498PP19N008056,기흥호수공원,기흥호수공원,12040,관광명소
291368,Oct-21,KC498PP19N007865,월악산국립공원,월악산국립공원,11860,관광명소
293641,Oct-21,SAN_0723,팔봉산,팔봉산,11800,관광명소
291584,Oct-21,SAN_0577,응봉산,응봉산,11670,관광명소
294215,Oct-21,KC495PP19N026061,해운대해수욕장,해운대해수욕장,11670,관광명소
290462,Oct-21,SAN_0508,영축산,영축산,11630,관광명소
294350,Oct-21,KC498PP19N006701,호수공원,호수공원,11470,관광명소
288215,Oct-21,KC498PP19N007974,상림공원,상림공원,11270,관광명소
286337,Oct-21,KC495PP19N026092,맹방해수욕장,맹방해수욕장,11220,관광명소
291660,Oct-21,KC498PP19N000609,이순신광장,이순신광장,11200,관광명소
292938,Oct-21,KC495PP19N032677,천제연폭포,천제연폭포,11160,관광명소
292507,Oct-21,KC495PP19N026066,중문색달해수욕장,중문색달해수욕장,11140,관광명소
288476,Oct-21,KC498PP19N000304,서서울호수공원,서서울호수공원,11090,관광명소
282974,Oct-21,KC498PP19N007856,가야산국립공원,가야산국립공원,11050,관광명소
291853,Oct-21,KC498PP19N006846,자연농원,자연농원,11040,관광명소
285185,Oct-21,KC498PP19N003334,당진해양캠핑공원,당진해양캠핑공원,11020,관광명소
291162,Oct-21,KC498PP19N001687,운정호수공원,운정호수공원,11000,관광명소
288643,Oct-21,KC495PP19N026192,선녀바위해수욕장,선녀바위해수욕장,10980,관광명소
287644,Oct-21,KC498PP19N008038,북한산국립공원,북한산국립공원,10910,관광명소
283995,Oct-21,SAN_0083,구봉산,구봉산,10780,관광명소
291687,Oct-21,KC498PP19N008143,이촌한강공원,이촌한강공원,10770,관광명소
293237,Oct-21,SAN_0694,축령산,축령산,10760,관광명소
290566,Oct-21,SAN_0515,오봉산,오봉산,10750,관광명소
290515,Oct-21,KC498PP19N007869,오대산국립공원,오대산국립공원,10630,관광명소
283787,Oct-21,SAN_0068,광덕산,광덕산,10560,관광명소
283635,Oct-21,KC498PP19N001526,곤지암도자공원,곤지암도자공원,10540,관광명소
291329,Oct-21,KC498PP19N008098,월드컵공원,월드컵공원,10540,관광명소
294638,Oct-21,KC498PP19N007831,효창공원,효창공원,10510,관광명소
283956,Oct-21,KC498PP19N008107,구리한강시민공원,구리한강시민공원,10380,관광명소
286997,Oct-21,KC495PP19N015692,방아머리해수욕장,방아머리해수욕장,10340,관광명소
285037,Oct-21,KC498PP19N003572,다산생태공원,다산생태공원,10260,관광명소
289104,Oct-21,KC498PP19N003542,송도달빛축제공원,송도달빛축제공원,10220,관광명소
294486,Oct-21,KC495PP19N026052,화진포해수욕장,화진포해수욕장,10210,관광명소
290218,Oct-21,KC498PP19N008144,여의도공원,여의도공원,10150,관광명소
289860,Oct-21,KC498PP19N008461,안산갈대습지공원,안산갈대습지공원,10140,관광명소
286263,Oct-21,KC495PP19N026053,망상해수욕장,망상해수욕장,10090,관광명소
293318,Oct-21,SAN_0698,칠보산,칠보산,10030,관광명소
287033,Oct-21,KC498PP19N003993,배곧생명공원,배곧생명공원,10000,관광명소
285666,Oct-21,KC495PP19N026413,독산해수욕장,독산해수욕장,9960,관광명소
286561,Oct-21,KC495PP19N032401,무릉계곡,무릉계곡,9960,관광명소
294423,Oct-21,KC498PP19N001521,화명생태공원,화명생태공원,9930,관광명소
289700,Oct-21,KC495PP19N026116,십리포해수욕장,십리포해수욕장,9900,관광명소
286811,Oct-21,KC495PP19N026168,민머루해수욕장,민머루해수욕장,9860,관광명소
284291,Oct-21,KC495PP19N026004,금오랜드,금오랜드,9810,관광명소
286653,Oct-21,KC498PP19N000355,문암생태공원,문암생태공원,9790,관광명소
290957,Oct-21,KC498PP19N000554,용소웰빙공원,용소웰빙공원,9790,관광명소
284583,Oct-21,KC498PP19N007872,난지한강공원,난지한강공원,9760,관광명소
292635,Oct-21,KC495PP19N033768,지산유원지,지산유원지,9730,관광명소
293569,Oct-21,KC498PP19N003886,통일동산,통일동산,9730,관광명소
287310,Oct-21,KC495PP19N026065,변산해수욕장,변산해수욕장,9710,관광명소
291253,Oct-21,KC495PP19N015060,원마운트,원마운트,9690,관광명소
286464,Oct-21,SAN_0244,모악산,모악산,9670,관광명소
288508,Oct-21,KC498PP19N004239,서울로7017,서울로7017,9670,관광명소
287025,Oct-21,SAN_0281,방태산,방태산,9630,관광명소
283843,Oct-21,KC495PP19N018719,광치기해변,광치기해변,9600,관광명소
285065,Oct-21,KC495PP19N033871,단양유람선,단양유람선,9600,관광명소
288745,Oct-21,KC498PP19N008025,설악산소공원,설악산소공원,9500,관광명소
294390,Oct-21,KC498PP19N003681,홍예공원,홍예공원,9490,관광명소
286172,Oct-21,KC498PP19N000376,만골근린공원,만골근린공원,9420,관광명소
286293,Oct-21,SAN_0231,매봉산,매봉산,9360,관광명소
294106,Oct-21,SAN_0738,함백산,함백산,9260,관광명소
285120,Oct-21,KC498PP19N008120,달성공원,달성공원,9250,관광명소
286687,Oct-21,KC495PP19N020260,문화비축기지,문화비축기지,9210,관광명소
288199,Oct-21,KC498PP19N006938,상동호수공원,상동호수공원,9110,관광명소
283435,Oct-21,KC498PP19N003806,경천섬공원,경천섬공원,9030,관광명소
290186,Oct-21,KC495PP19N026007,엑스포과학공원,엑스포과학공원,8950,관광명소
290359,Oct-21,SAN_0505,연화산,연화산,8950,관광명소
284847,Oct-21,KC498PP19N000925,노을공원,노을공원,8950,관광명소
289187,Oct-21,KC498PP19N004307,송해공원,송해공원,8910,관광명소
288955,Oct-21,SAN_0444,소리산,소리산,8870,관광명소
290160,Oct-21,KC495PP19N032545,엉또폭포,엉또폭포,8870,관광명소
289166,Oct-21,KC495PP19N032496,송추계곡,송추계곡,8830,관광명소
288087,Oct-21,SAN_0402,삼성산,삼성산,8780,관광명소
289938,Oct-21,KC498PP19N006645,암남공원,암남공원,8740,관광명소
288874,Oct-21,KC495PP19N033679,세리월드,세리월드,8680,관광명소
292959,Oct-21,SAN_0674,천태산,천태산,8650,관광명소
293621,Oct-21,KC498PP19N006255,팔공산하늘정원,팔공산하늘정원,8640,관광명소
290445,Oct-21,SAN_0507,영인산,영인산,8630,관광명소
288249,Oct-21,KC495PP19N020322,상어가족,상어가족,8610,관광명소
290480,Oct-21,SAN_0510,예봉산,예봉산,8600,관광명소
292284,Oct-21,SAN_0621,조계산,조계산,8590,관광명소
292757,Oct-21,KC495PP19N026108,진하해수욕장,진하해수욕장,8590,관광명소
294002,Oct-21,KC498PP19N006699,한려해상국립공원,한려해상국립공원,8570,관광명소
283793,Oct-21,CULTURE_001336,광릉,광릉,8520,관광명소
286636,Oct-21,SAN_0256,문복산,문복산,8440,관광명소
291137,Oct-21,SAN_0554,운문산,운문산,8440,관광명소
289757,Oct-21,KC495PP19N013729,아라폭포,아라폭포,8400,관광명소
291502,Oct-21,KC498PP19N004027,율곡습지공원,율곡습지공원,8400,관광명소
284055,Oct-21,KC495PP19N026274,구조라해수욕장,구조라해수욕장,8340,관광명소
284629,Oct-21,KC498PP19N000500,남산공원,남산공원,8330,관광명소
285770,Oct-21,SAN_0193,동산,동산,8300,관광명소
285254,Oct-21,SAN_0160,대모산,대모산,8200,관광명소
293314,Oct-21,KC498PP19N002763,칠곡보생태공원,칠곡보생태공원,8150,관광명소
284969,Oct-21,KC498PP19N006115,능금,능금,8130,관광명소
293448,Oct-21,SAN_0707,태기산,태기산,8110,관광명소
288710,Oct-21,SAN_0428,선자령,선자령,8080,관광명소
294217,Oct-21,KC498PP19N006614,해월정,해월정,8080,관광명소
291983,Oct-21,SAN_0601,장산,장산,8070,관광명소
285063,Oct-21,KC498PP19N003348,단양생태체육공원,단양생태체육공원,8030,관광명소
294219,Oct-21,CULTURE_001186,해인사팔만대장경,해인사팔만대장경,7950,관광명소
294445,Oct-21,SAN_0745,화악산,화악산,7920,관광명소
287814,Oct-21,KC498PP19N006710,뿌리공원,뿌리공원,7900,관광명소
290627,Oct-21,KC498PP19N006681,오창호수공원,오창호수공원,7890,관광명소
288060,Oct-21,KC495PP19N026186,삼봉해수욕장,삼봉해수욕장,7860,관광명소
288400,Oct-21,KC498PP19N001172,생태공원,생태공원,7860,관광명소
292590,Oct-21,KC498PP19N004035,증평자전거공원,증평자전거공원,7820,관광명소
291126,Oct-21,SAN_0552,운길산,운길산,7790,관광명소
289663,Oct-21,KC495PP19N020134,신화테마파크,신화테마파크,7780,관광명소
288702,Oct-21,KC495PP19N000987,선유도해수욕장,선유도해수욕장,7770,관광명소
283480,Oct-21,SAN_0050,계족산,계족산,7730,관광명소
288727,Oct-21,KC498PP19N007145,설봉공원,설봉공원,7690,관광명소
284223,Oct-21,KC495PP19N026277,금능해수욕장,금능해수욕장,7670,관광명소
294553,Oct-21,KC498PP19N008468,황매산군립공원,황매산군립공원,7640,관광명소
287656,Oct-21,KC498PP19N008163,분당중앙공원,분당중앙공원,7620,관광명소
294429,Oct-21,CULTURE_001393,화산산성,화산산성,7570,관광명소
283460,Oct-21,KC498PP19N007866,계룡산국립공원,계룡산국립공원,7550,관광명소
293528,Oct-21,KC495PP19N032696,토왕성폭포,토왕성폭포,7510,관광명소
285694,Oct-21,KC498PP19N007373,돌산공원,돌산공원,7450,관광명소
285422,Oct-21,KC495PP19N018417,더파크12,더파크12,7420,관광명소
289876,Oct-21,KC498PP19N008161,안산호수공원,안산호수공원,7400,관광명소
