SEQ,SCCNT_YM,ORIGIN_SN_ID,KWRD_NM,SRCHWRD_NM,SCCNT,ORIGIN_TY
340851,22-May,KC495PP19N026114,함덕해수욕장,함덕해수욕장,81500,관광명소
339574,22-May,KC498PP19N008147,일산호수공원,일산호수공원,80830,관광명소
338304,22-May,KC495PP19N019991,스포츠몬스터,스포츠몬스터,78530,관광명소
340138,22-May,CULTURE_001251,창경궁,창경궁,77700,관광명소
337410,22-May,KC495PP19N023376,뽀로로테마파크,뽀로로테마파크,76030,관광명소
337411,22-May,KC495PP19N022710,뽀로로테마파크(2020년5월예정),뽀로로테마파크,76030,관광명소
339463,22-May,KC495PP19N026062,을왕리해수욕장,을왕리해수욕장,74010,관광명소
340961,22-May,KC495PP19N026067,협재해수욕장,협재해수욕장,73860,관광명소
335204,22-May,KC498PP19N001608,광교호수공원,광교호수공원,73270,관광명소
336451,22-May,KC495PP19N020015,루지,루지,71340,관광명소
337013,22-May,SAN_0284,백두산,백두산,70090,관광명소
335646,22-May,KC498PP19N007872,난지한강공원,난지한강공원,69880,관광명소
339122,22-May,KC498PP19N005320,용산공원,용산공원,69000,관광명소
336325,22-May,KC498PP19N004250,동탄호수공원,동탄호수공원,68140,관광명소
337323,22-May,SAN_0361,북한산,북한산,67600,관광명소
337277,22-May,KC498PP19N001522,부산시민공원,부산시민공원,66980,관광명소
337865,22-May,KC498PP19N000632,석촌호수,석촌호수,65440,관광명소
337925,22-May,SAN_0433,설악산,설악산,64300,관광명소
340255,22-May,SAN_0684,청계산,청계산,64100,관광명소
340248,22-May,CULTURE_001236,첨성대,첨성대,60600,관광명소
335629,22-May,KC498PP19N007232,낙산공원,낙산공원,59770,관광명소
335159,22-May,KC498PP19N000024,공원,공원,59010,관광명소
335187,22-May,SAN_0065,관악산,관악산,54750,관광명소
337773,22-May,SAN_0416,서산,서산,53700,관광명소
340217,22-May,KC495PP19N032678,천지연폭포,천지연폭포,52580,관광명소
337315,22-May,KC498PP19N000116,북서울꿈의숲,북서울꿈의숲,52010,관광명소
337904,22-May,KC498PP19N007068,선유도공원,선유도공원,51000,관광명소
336565,22-May,KC498PP19N008155,망원한강공원,망원한강공원,46540,관광명소
336011,22-May,SAN_0158,대둔산,대둔산,46220,관광명소
338338,22-May,KC498PP19N005935,시흥웨이브파크(2020년6월예정),시흥웨이브파크,45640,관광명소
338084,22-May,KC495PP19N026055,속초해수욕장,속초해수욕장,42150,관광명소
338080,22-May,SAN_0448,속리산,속리산,41510,관광명소
335379,22-May,KC495PP19N022610,군위삼국유사테마파크,군위삼국유사테마파크,40790,관광명소
338950,22-May,CULTURE_001188,오죽헌,오죽헌,40030,관광명소
335586,22-May,KC495PP19N026070,꽃지해수욕장,꽃지해수욕장,40020,관광명소
338053,22-May,SAN_0445,소백산,소백산,39890,관광명소
339843,22-May,KC498PP19N003539,제주곶자왈도립공원,제주곶자왈도립공원,39860,관광명소
335172,22-May,KC495PP19N026121,곽지해수욕장,곽지해수욕장,39710,관광명소
338505,22-May,SAN_0477,아차산,아차산,38090,관광명소
339748,22-May,KC495PP19N023370,잭슨나인스,잭슨나인스,37460,관광명소
339287,22-May,KC495PP19N015060,원마운트,원마운트,37300,관광명소
339892,22-May,CULTURE_001250,종묘,종묘,37230,관광명소
340705,22-May,KC498PP19N002828,하늘공원,하늘공원,36610,관광명소
340545,22-May,KC495PP19N026009,통도환타지아,통도환타지아,36340,관광명소
340509,22-May,KC498PP19N008160,태종대,태종대,35960,관광명소
338639,22-May,KC498PP19N008126,양재시민의숲,양재시민의숲,35740,관광명소
335084,22-May,KC495PP19N026000,고성공룡엑스포,고성공룡엑스포,35710,관광명소
335884,22-May,KC495PP19N026146,다대포해수욕장,다대포해수욕장,35530,관광명소
335550,22-May,KC495PP19N026079,김녕해수욕장,김녕해수욕장,35320,관광명소
338158,22-May,KC495PP19N026101,송지호해수욕장,송지호해수욕장,34920,관광명소
335667,22-May,SAN_0128,남산,남산,34900,관광명소
338193,22-May,SAN_0453,수락산,수락산,34110,관광명소
337604,22-May,KC495PP19N002969,삽교호놀이동산,삽교호놀이동산,33510,관광명소
336704,22-May,KC495PP19N026093,몽산포해수욕장,몽산포해수욕장,32860,관광명소
339647,22-May,KC498PP19N008140,잠실한강공원,잠실한강공원,32660,관광명소
339073,22-May,SAN_0540,용각산,용각산,32630,관광명소
339649,22-May,KC498PP19N008138,잠원한강공원,잠원한강공원,32580,관광명소
335011,22-May,CULTURE_001445,경주대릉원,경주대릉원,32480,관광명소
339121,22-May,KC498PP19N008117,용산가족공원,용산가족공원,32480,관광명소
340582,22-May,SAN_0722,팔공산,팔공산,32130,관광명소
336203,22-May,SAN_0188,도봉산,도봉산,31980,관광명소
335032,22-May,SAN_0044,계룡산,계룡산,31810,관광명소
337265,22-May,KC495PP19N001193,부곡하와이,부곡하와이,31740,관광명소
337165,22-May,KC498PP19N004141,보라매공원,보라매공원,31730,관광명소
336140,22-May,SAN_0179,덕유산,덕유산,29880,관광명소
338285,22-May,CULTURE_001237,숭례문,숭례문,29460,관광명소
336722,22-May,SAN_0249,무등산,무등산,29340,관광명소
338007,22-May,KC498PP19N003258,세종호수공원,세종호수공원,29260,관광명소
336446,22-May,KC495PP19N022649,렛츠런파크(2023년1월예정),렛츠런파크,28480,관광명소
336479,22-May,SAN_0211,마산,마산,28350,관광명소
335255,22-May,KC495PP19N022625,괴산자연드림파크,괴산자연드림파크,28260,관광명소
338540,22-May,KC495PP19N026214,안목해변,안목해변,28110,관광명소
339355,22-May,SAN_0568,월악산,월악산,28030,관광명소
336521,22-May,KC495PP19N026071,만리포해수욕장,만리포해수욕장,27790,관광명소
340794,22-May,KC498PP19N007861,한라산국립공원,한라산국립공원,27670,관광명소
335222,22-May,KC495PP19N026060,광안리해수욕장,광안리해수욕장,27500,관광명소
335012,22-May,CULTURE_001210,경주문무대왕릉,경주문무대왕릉,26710,관광명소
336744,22-May,KC495PP19N026069,무창포해수욕장,무창포해수욕장,26650,관광명소
335013,22-May,KC498PP19N003344,경주버드파크,경주버드파크,26370,관광명소
337134,22-May,SAN_0318,변산,변산,26290,관광명소
336494,22-May,SAN_0213,마이산,마이산,26010,관광명소
335099,22-May,KC498PP19N007781,고양어울림누리,고양어울림누리,25880,관광명소
338662,22-May,KC498PP19N006766,양화한강공원,양화한강공원,25650,관광명소
336206,22-May,KC498PP19N007261,도산공원,도산공원,25590,관광명소
336380,22-May,SAN_0201,두타산,두타산,25440,관광명소
335008,22-May,KC498PP19N004049,경의선숲길,경의선숲길,25260,관광명소
337586,22-May,KC498PP19N003311,삼척장미공원,삼척장미공원,24670,관광명소
335470,22-May,SAN_0105,금산,금산,24610,관광명소
337487,22-May,SAN_0388,산방산,산방산,24390,관광명소
340490,22-May,SAN_0708,태백산,태백산,24370,관광명소
335199,22-May,SAN_0067,광교산,광교산,24250,관광명소
339366,22-May,SAN_0570,월출산,월출산,24040,관광명소
340720,22-May,KC495PP19N033802,하니랜드,하니랜드,23750,관광명소
336287,22-May,KC495PP19N026288,동막해수욕장,동막해수욕장,23560,관광명소
335026,22-May,CULTURE_001246,경희궁,경희궁,23390,관광명소
340404,22-May,SAN_0696,치악산,치악산,23320,관광명소
339675,22-May,KC498PP19N000002,장미공원,장미공원,23170,관광명소
338497,22-May,KC495PP19N026216,아야진해수욕장,아야진해수욕장,23100,관광명소
339525,22-May,KC498PP19N008143,이촌한강공원,이촌한강공원,22780,관광명소
340649,22-May,KC495PP19N026112,표선해수욕장,표선해수욕장,22720,관광명소
340274,22-May,KC498PP19N004571,청라호수공원,청라호수공원,22610,관광명소
340911,22-May,KC495PP19N026061,해운대해수욕장,해운대해수욕장,22600,관광명소
340314,22-May,KC495PP19N020340,청주랜드,청주랜드,22570,관광명소
338455,22-May,KC495PP19N026116,십리포해수욕장,십리포해수욕장,21840,관광명소
334770,22-May,KC495PP19N033545,가야랜드,가야랜드,21660,관광명소
340741,22-May,KC495PP19N016123,하이원추추파크,하이원추추파크,21630,관광명소
336318,22-May,KC495PP19N033613,동촌유원지,동촌유원지,21610,관광명소
338215,22-May,KC498PP19N001221,수변공원,수변공원,21570,관광명소
334852,22-May,SAN_0023,감악산,감악산,21440,관광명소
337879,22-May,CULTURE_001322,선릉,선릉,21260,관광명소
339430,22-May,KC498PP19N008121,율동공원,율동공원,21110,관광명소
339800,22-May,CULTURE_001199,정릉,정릉,20980,관광명소
337926,22-May,KC498PP19N007864,설악산국립공원,설악산국립공원,20950,관광명소
335366,22-May,KC495PP19N013856,국립생태원,국립생태원,20880,관광명소
338128,22-May,KC498PP19N003542,송도달빛축제공원,송도달빛축제공원,20740,관광명소
339057,22-May,KC495PP19N026220,왕산해수욕장,왕산해수욕장,20640,관광명소
335425,22-May,SAN_0096,금강산,금강산,20310,관광명소
337389,22-May,SAN_0375,비슬산,비슬산,20260,관광명소
338206,22-May,SAN_0455,수리산,수리산,20080,관광명소
337278,22-May,KC495PP19N000608,부산어린이대공원,부산어린이대공원,19990,관광명소
336966,22-May,KC495PP19N015692,방아머리해수욕장,방아머리해수욕장,19940,관광명소
336733,22-May,KC495PP19N020496,무안황토갯벌랜드,무안황토갯벌랜드,19930,관광명소
336109,22-May,KC495PP19N000792,더마파크,더마파크,19750,관광명소
340178,22-May,SAN_0665,천마산,천마산,19390,관광명소
338517,22-May,KC498PP19N005892,악양생태공원,악양생태공원,19340,관광명소
335150,22-May,KC495PP19N033840,공룡테마파크,공룡테마파크,19300,관광명소
336459,22-May,SAN_0207,마니산,마니산,19150,관광명소
335318,22-May,KC495PP19N020084,구미에코랜드,구미에코랜드,19150,관광명소
340717,22-May,KC498PP19N003365,하늘정원,하늘정원,19080,관광명소
335487,22-May,SAN_0110,금오산,금오산,19060,관광명소
336814,22-May,KC498PP19N003573,물의정원,물의정원,19020,관광명소
339554,22-May,KC498PP19N008192,인천가족공원,인천가족공원,18880,관광명소
341158,22-May,KC495PP19N000625,휘닉스블루캐니언,휘닉스블루캐니언,18850,관광명소
339922,22-May,SAN_0638,주왕산,주왕산,18740,관광명소
340797,22-May,KC498PP19N003113,한림공원,한림공원,18650,관광명소
336355,22-May,KC498PP19N008132,두류공원,두류공원,18470,관광명소
338561,22-May,KC495PP19N033707,안양예술공원,안양예술공원,18470,관광명소
339110,22-May,SAN_0544,용문산,용문산,17830,관광명소
334969,22-May,SAN_0035,검단산,검단산,17820,관광명소
336559,22-May,KC495PP19N026053,망상해수욕장,망상해수욕장,17650,관광명소
334771,22-May,SAN_0009,가야산,가야산,17590,관광명소
336774,22-May,KC498PP19N000355,문암생태공원,문암생태공원,17430,관광명소
340370,22-May,SAN_0694,축령산,축령산,17200,관광명소
339846,22-May,KC495PP19N020296,제주불빛정원,제주불빛정원,17140,관광명소
340372,22-May,KC495PP19N026110,춘장대해수욕장,춘장대해수욕장,16980,관광명소
340117,22-May,KC498PP19N007975,진해해양공원,진해해양공원,16950,관광명소
340181,22-May,CULTURE_001223,천마총,천마총,16860,관광명소
339975,22-May,KC495PP19N026066,중문색달해수욕장,중문색달해수욕장,16830,관광명소
338036,22-May,SAN_0442,소래산,소래산,16690,관광명소
338012,22-May,KC498PP19N001099,센트럴파크,센트럴파크,16520,관광명소
340988,22-May,KC498PP19N006701,호수공원,호수공원,16500,관광명소
338895,22-May,SAN_0512,오대산,오대산,16440,관광명소
340700,22-May,KC495PP19N026063,하나개해수욕장,하나개해수욕장,16400,관광명소
340325,22-May,KC495PP19N026245,청포대해수욕장,청포대해수욕장,16220,관광명소
337062,22-May,SAN_0295,백운산,백운산,16110,관광명소
337145,22-May,KC495PP19N020192,별빛정원우주,별빛정원우주,15820,관광명소
338582,22-May,KC495PP19N020064,알파카월드,알파카월드,15670,관광명소
337123,22-May,KC495PP19N001503,베어트리파크,베어트리파크,15500,관광명소
338438,22-May,KC495PP19N014561,실미도유원지,실미도유원지,15450,관광명소
338732,22-May,KC498PP19N008144,여의도공원,여의도공원,15400,관광명소
335370,22-May,SAN_0092,국사봉,국사봉,15360,관광명소
340408,22-May,SAN_0697,칠갑산,칠갑산,15360,관광명소
338163,22-May,KC495PP19N032496,송추계곡,송추계곡,15230,관광명소
337378,22-May,SAN_0373,비봉산,비봉산,15100,관광명소
338064,22-May,SAN_0447,소요산,소요산,15080,관광명소
339923,22-May,KC498PP19N007857,주왕산국립공원,주왕산국립공원,15080,관광명소
339105,22-May,SAN_0543,용마산,용마산,15070,관광명소
337058,22-May,KC495PP19N015927,백운계곡,백운계곡,14810,관광명소
335745,22-May,SAN_0135,내장산,내장산,14650,관광명소
337472,22-May,SAN_0385,사패산,사패산,14560,관광명소
335207,22-May,KC498PP19N008178,광나루한강공원,광나루한강공원,14480,관광명소
337548,22-May,KC495PP19N026186,삼봉해수욕장,삼봉해수욕장,14390,관광명소
341143,22-May,KC498PP19N007831,효창공원,효창공원,14300,관광명소
336765,22-May,SAN_0256,문복산,문복산,14100,관광명소
338597,22-May,KC498PP19N006156,애기봉평화생태공원(2019년12월예정),애기봉평화생태공원,13880,관광명소
336738,22-May,KC495PP19N025291,무주반디랜드,무주반디랜드,13780,관광명소
340098,22-May,KC495PP19N033773,진위천유원지,진위천유원지,13720,관광명소
339807,22-May,KC495PP19N032642,정방폭포,정방폭포,13610,관광명소
337778,22-May,KC498PP19N000304,서서울호수공원,서서울호수공원,13600,관광명소
338658,22-May,KC498PP19N003421,양평쉬자파크,양평쉬자파크,13570,관광명소
335153,22-May,CULTURE_001414,공산성,공산성,13490,관광명소
340497,22-May,KC498PP19N006646,태산패밀리파크,태산패밀리파크,13330,관광명소
339651,22-May,KC495PP19N026232,장경리해수욕장,장경리해수욕장,13320,관광명소
336609,22-May,KC495PP19N008027,메이즈랜드,메이즈랜드,13180,관광명소
339622,22-May,KC498PP19N006846,자연농원,자연농원,13000,관광명소
335410,22-May,KC498PP19N007025,그린랜드,그린랜드,12980,관광명소
337871,22-May,KC495PP19N026192,선녀바위해수욕장,선녀바위해수욕장,12950,관광명소
337477,22-May,SAN_0387,산굼부리,산굼부리,12860,관광명소
340112,22-May,KC495PP19N026108,진하해수욕장,진하해수욕장,12860,관광명소
335905,22-May,KC498PP19N003572,다산생태공원,다산생태공원,12790,관광명소
337137,22-May,KC495PP19N026065,변산해수욕장,변산해수욕장,12700,관광명소
340414,22-May,SAN_0698,칠보산,칠보산,12670,관광명소
339397,22-May,SAN_0572,유명산,유명산,12560,관광명소
338024,22-May,SAN_0441,소금산,소금산,12520,관광명소
336791,22-May,KC495PP19N020260,문화비축기지,문화비축기지,12440,관광명소
335486,22-May,KC495PP19N026004,금오랜드,금오랜드,12360,관광명소
336861,22-May,KC495PP19N026168,민머루해수욕장,민머루해수욕장,12270,관광명소
337624,22-May,KC498PP19N006938,상동호수공원,상동호수공원,12270,관광명소
339472,22-May,SAN_0577,응봉산,응봉산,12220,관광명소
341034,22-May,KC498PP19N003628,화산체육공원,화산체육공원,12050,관광명소
336469,22-May,KC498PP19N006744,마로니에공원,마로니에공원,12030,관광명소
340595,22-May,SAN_0723,팔봉산,팔봉산,11800,관광명소
335500,22-May,SAN_0116,금정산,금정산,11760,관광명소
340031,22-May,KC498PP19N007862,지리산국립공원,지리산국립공원,11710,관광명소
336514,22-May,KC498PP19N001535,만남의광장,만남의광장,11610,관광명소
338923,22-May,SAN_0515,오봉산,오봉산,11430,관광명소
336600,22-May,KC495PP19N026092,맹방해수욕장,맹방해수욕장,11420,관광명소
337233,22-May,KC498PP19N006027,봉숭아,봉숭아,11390,관광명소
338142,22-May,KC498PP19N003811,송상현광장,송상현광장,11370,관광명소
335541,22-May,KC498PP19N008056,기흥호수공원,기흥호수공원,11350,관광명소
338175,22-May,KC498PP19N004307,송해공원,송해공원,11310,관광명소
338951,22-May,KC498PP19N006681,오창호수공원,오창호수공원,11100,관광명소
335064,22-May,KC495PP19N026134,고래불해수욕장,고래불해수욕장,11090,관광명소
335447,22-May,KC495PP19N026277,금능해수욕장,금능해수욕장,11070,관광명소
339164,22-May,KC495PP19N020111,용추계곡,용추계곡,11060,관광명소
338375,22-May,SAN_0472,신불산,신불산,11050,관광명소
337025,22-May,KC498PP19N008213,백만송이장미원,백만송이장미원,10990,관광명소
340796,22-May,KC498PP19N006699,한려해상국립공원,한려해상국립공원,10960,관광명소
335631,22-May,KC495PP19N026056,낙산해수욕장,낙산해수욕장,10960,관광명소
336241,22-May,KC495PP19N026413,독산해수욕장,독산해수욕장,10930,관광명소
337794,22-May,KC498PP19N004239,서울로7017,서울로7017,10920,관광명소
337253,22-May,SAN_0346,봉화산,봉화산,10880,관광명소
339671,22-May,CULTURE_001157,장릉,장릉,10840,관광명소
335947,22-May,KC498PP19N008120,달성공원,달성공원,10750,관광명소
341096,22-May,KC498PP19N008468,황매산군립공원,황매산군립공원,10510,관광명소
335334,22-May,KC495PP19N026077,구시포해수욕장,구시포해수욕장,10510,관광명소
339842,22-May,KC495PP19N026025,제주공룡랜드,제주공룡랜드,10480,관광명소
338550,22-May,KC498PP19N008161,안산호수공원,안산호수공원,10450,관광명소
339229,22-May,SAN_0557,운악산,운악산,10410,관광명소
340276,22-May,SAN_0687,청량산,청량산,10370,관광명소
340033,22-May,KC495PP19N008529,지리산허브밸리,지리산허브밸리,10360,관광명소
336673,22-May,SAN_0244,모악산,모악산,10320,관광명소
338132,22-May,KC495PP19N026100,송도해수욕장,송도해수욕장,10210,관광명소
335920,22-May,KC495PP19N033871,단양유람선,단양유람선,10120,관광명소
336576,22-May,SAN_0231,매봉산,매봉산,9910,관광명소
335224,22-May,KC495PP19N026272,광암해수욕장,광암해수욕장,9900,관광명소
339240,22-May,KC498PP19N001687,운정호수공원,운정호수공원,9830,관광명소
338037,22-May,KC498PP19N002277,소래습지생태공원,소래습지생태공원,9680,관광명소
335324,22-May,SAN_0083,구봉산,구봉산,9640,관광명소
340642,22-May,KC495PP19N014036,포천계곡,포천계곡,9600,관광명소
340744,22-May,KC495PP19N026057,하조대해수욕장,하조대해수욕장,9590,관광명소
335416,22-May,KC498PP19N000032,근린공원,근린공원,9580,관광명소
335212,22-May,SAN_0068,광덕산,광덕산,9550,관광명소
339115,22-May,SAN_0545,용봉산,용봉산,9490,관광명소
337568,22-May,SAN_0404,삼악산,삼악산,9470,관광명소
338806,22-May,SAN_0505,연화산,연화산,9450,관광명소
340847,22-May,SAN_0736,할미봉,할미봉,9450,관광명소
335246,22-May,KC495PP19N018719,광치기해변,광치기해변,9380,관광명소
337735,22-May,KC498PP19N001172,생태공원,생태공원,9280,관광명소
336759,22-May,KC498PP19N007847,문경새재도립공원,문경새재도립공원,9090,관광명소
336523,22-May,KC498PP19N007271,만석공원,만석공원,9070,관광명소
334761,22-May,SAN_0007,가산,가산,9060,관광명소
334792,22-May,SAN_0012,가지산,가지산,9050,관광명소
338153,22-May,KC495PP19N026196,송정해수욕장,송정해수욕장,9040,관광명소
339411,22-May,KC495PP19N033743,유원지,유원지,8930,관광명소
340196,22-May,SAN_0669,천성산,천성산,8920,관광명소
339332,22-May,KC498PP19N008098,월드컵공원,월드컵공원,8880,관광명소
336859,22-May,KC498PP19N002041,민락수변공원,민락수변공원,8810,관광명소
337105,22-May,KC495PP19N001536,벌천포해수욕장,벌천포해수욕장,8750,관광명소
340587,22-May,KC498PP19N003364,팔당물안개공원,팔당물안개공원,8630,관광명소
335984,22-May,KC498PP19N003334,당진해양캠핑공원,당진해양캠핑공원,8600,관광명소
339735,22-May,KC495PP19N033759,장흥유원지,장흥유원지,8560,관광명소
339747,22-May,KC495PP19N032636,재인폭포,재인폭포,8550,관광명소
338857,22-May,SAN_0507,영인산,영인산,8540,관광명소
340252,22-May,KC498PP19N008021,청계광장,청계광장,8510,관광명소
337597,22-May,KC495PP19N026099,삼포해수욕장,삼포해수욕장,8500,관광명소
335303,22-May,KC498PP19N008107,구리한강시민공원,구리한강시민공원,8450,관광명소
335076,22-May,KC495PP19N026135,고사포해수욕장,고사포해수욕장,8410,관광명소
341029,22-May,KC498PP19N001521,화명생태공원,화명생태공원,8380,관광명소
336022,22-May,SAN_0160,대모산,대모산,8360,관광명소
336934,22-May,SAN_0277,발왕산,발왕산,8260,관광명소
340214,22-May,KC495PP19N032677,천제연폭포,천제연폭포,8260,관광명소
336409,22-May,KC495PP19N026018,드림랜드,드림랜드,8210,관광명소
341091,22-May,SAN_0753,황령산,황령산,8200,관광명소
340516,22-May,KC498PP19N007946,태화강국가정원,태화강국가정원,8190,관광명소
338360,22-May,KC495PP19N026203,신두리해수욕장,신두리해수욕장,8160,관광명소
335100,22-May,KC498PP19N001365,고양피크닉시민공원,고양피크닉시민공원,8150,관광명소
340479,22-May,KC498PP19N007276,탑골공원,탑골공원,8100,관광명소
341061,22-May,KC495PP19N026052,화진포해수욕장,화진포해수욕장,8100,관광명소
335313,22-May,KC498PP19N003185,구미낙동강체육공원,구미낙동강체육공원,8100,관광명소
339528,22-May,KC498PP19N007549,이현공원,이현공원,8090,관광명소
339556,22-May,KC498PP19N000291,인천나비공원,인천나비공원,8090,관광명소
339841,22-May,KC498PP19N006612,제주4.3평화공원,제주4.3평화공원,8080,관광명소
338788,22-May,SAN_0503,연인산,연인산,8050,관광명소
340270,22-May,CULTURE_001463,청도읍성,청도읍성,8050,관광명소
339687,22-May,KC495PP19N026106,장사해수욕장,장사해수욕장,8010,관광명소
335798,22-May,KC498PP19N000925,노을공원,노을공원,7970,관광명소
335049,22-May,KC495PP19N035732,고기리계곡,고기리계곡,7970,관광명소
335718,22-May,SAN_0132,남해금산,남해금산,7880,관광명소
336300,22-May,SAN_0193,동산,동산,7860,관광명소
337330,22-May,KC498PP19N008163,분당중앙공원,분당중앙공원,7820,관광명소
339219,22-May,SAN_0552,운길산,운길산,7820,관광명소
338583,22-May,KC498PP19N006645,암남공원,암남공원,7810,관광명소
338797,22-May,KC495PP19N026103,연포해수욕장,연포해수욕장,7790,관광명소
336702,22-May,KC495PP19N015604,몽돌해수욕장,몽돌해수욕장,7770,관광명소
338463,22-May,KC495PP19N001640,쌍곡계곡,쌍곡계곡,7750,관광명소
336141,22-May,KC498PP19N007863,덕유산국립공원,덕유산국립공원,7730,관광명소
338866,22-May,SAN_0508,영축산,영축산,7700,관광명소
335045,22-May,SAN_0050,계족산,계족산,7630,관광명소
335215,22-May,CULTURE_001336,광릉,광릉,7630,관광명소
337790,22-May,KC498PP19N008504,서울광장,서울광장,7600,관광명소
338054,22-May,KC498PP19N007868,소백산국립공원,소백산국립공원,7560,관광명소
339203,22-May,KC495PP19N002780,우이동계곡,우이동계곡,7550,관광명소
337055,22-May,SAN_0293,백양산,백양산,7500,관광명소
335231,22-May,KC498PP19N006982,광주공원,광주공원,7460,관광명소
336511,22-May,KC498PP19N000376,만골근린공원,만골근린공원,7450,관광명소
341052,22-May,SAN_0748,화왕산,화왕산,7450,관광명소
338875,22-May,SAN_0510,예봉산,예봉산,7430,관광명소
339434,22-May,KC495PP19N026064,율포해수욕장,율포해수욕장,7400,관광명소
337587,22-May,KC495PP19N026054,삼척해수욕장,삼척해수욕장,7310,관광명소
340943,22-May,CULTURE_001326,헌인릉,헌인릉,7300,관광명소
338512,22-May,KC495PP19N023285,아쿠아틱파크아마존,아쿠아틱파크아마존,7290,관광명소
338785,22-May,KC495PP19N019114,연오랑세오녀테마공원,연오랑세오녀테마공원,7280,관광명소
336410,22-May,KC498PP19N000524,드림파크야생화단지,드림파크야생화단지,7270,관광명소
339107,22-May,KC498PP19N007301,용마폭포공원,용마폭포공원,7230,관광명소
338323,22-May,KC498PP19N000735,시민공원,시민공원,7210,관광명소
340619,22-May,KC498PP19N007116,평촌중앙공원,평촌중앙공원,7200,관광명소
340157,22-May,KC498PP19N001638,창원시립상복공원,창원시립상복공원,7190,관광명소
340855,22-May,SAN_0738,함백산,함백산,7140,관광명소
340912,22-May,KC498PP19N006614,해월정,해월정,7120,관광명소
334713,22-May,KC495PP19N025999,365세이프타운,365세이프타운,7070,관광명소
339356,22-May,KC498PP19N007865,월악산국립공원,월악산국립공원,7000,관광명소
338230,22-May,KC498PP19N003279,수성패밀리파크,수성패밀리파크,6940,관광명소
337661,22-May,KC498PP19N008445,상족암군립공원,상족암군립공원,6930,관광명소
337324,22-May,KC498PP19N008038,북한산국립공원,북한산국립공원,6920,관광명소
337135,22-May,KC498PP19N007860,변산반도국립공원,변산반도국립공원,6900,관광명소
336047,22-May,SAN_0169,대야산,대야산,6820,관광명소
339191,22-May,SAN_0550,우면산,우면산,6820,관광명소
339688,22-May,SAN_0601,장산,장산,6780,관광명소
341074,22-May,KC498PP19N003744,환호공원,환호공원,6730,관광명소
339235,22-May,KC495PP19N033732,운일암반일암,운일암반일암,6720,관광명소
335670,22-May,KC498PP19N000500,남산공원,남산공원,6710,관광명소
334982,22-May,KC495PP19N026118,격포해수욕장,격포해수욕장,6690,관광명소
338933,22-May,SAN_0522,오서산,오서산,6690,관광명소
339340,22-May,KC498PP19N008399,월미공원,월미공원,6690,관광명소
336931,22-May,SAN_0276,발산,발산,6680,관광명소
336334,22-May,KC495PP19N026090,동호해수욕장,동호해수욕장,6670,관광명소
340633,22-May,KC498PP19N006994,평화의공원,평화의공원,6660,관광명소
338120,22-May,KC495PP19N015834,송계계곡,송계계곡,6650,관광명소
336990,22-May,KC495PP19N035737,배내골,배내골,6630,관광명소
338217,22-May,KC498PP19N007405,수봉공원,수봉공원,6610,관광명소
